Date,Price,Open,High,Low
2018-12-17,42082,43004,43311,42082
2018-12-18,42313,41545,42620,41545
2018-12-19,41775,42313,42543,41545
2018-12-20,41929,41698,42390,41698
2018-12-21,41852,41852,41852,41315
2018-12-24,40777,41852,42159,40777
2018-12-25,40470,39932,40700,39164
2018-12-26,40547,40393,41084,40393
2018-12-27,41084,41468,41698,41084
2018-12-28,41084,41315,41852,40931
2019-01-02,43388,43772,44079,43388
2019-01-03,47765,46844,47765,46690
2019-01-04,52066,52142,52142,51912
2019-01-07,54753,54523,55214,54446
2019-01-08,61818,61588,61818,61204
2019-01-10,64045,63047,64199,62817
2019-01-11,68192,67347,68653,67194
2019-01-14,42466,42390,42620,42159
2019-01-15,42927,42466,43081,42390
2019-01-16,42543,43234,43234,42236
2019-01-17,42390,42466,42774,42313
2019-01-18,42082,42390,42543,42082
2019-01-21,42850,41929,43158,41852
2019-01-22,42390,43004,43004,42390
2019-01-23,42543,42159,42620,42159
2019-01-24,42543,42543,42697,42236
2019-01-25,42850,42620,43081,42543
2019-01-28,42620,43004,43004,42620
2019-01-29,43542,42620,43542,42390
2019-01-30,43542,43542,43925,43542
2019-01-31,43618,43618,44079,43618
2019-02-01,41161,41391,41698,41084
2019-02-04,51835,52219,52603,51835
2019-02-05,51374,51912,52142,50990
2019-02-07,54139,54907,54907,53985
2019-02-08,60743,61204,61818,60743
2019-02-10,62970,64045,64276,62740
2019-02-12,64122,65504,65811,63738
2019-02-13,45922,45001,45999,45001
2019-02-14,46229,45922,46306,45769
2019-02-15,45538,46076,46076,45461
2019-02-18,46076,45692,46076,45692
2019-02-19,45308,46076,46229,45308
2019-02-20,45385,45538,45769,45231
2019-02-21,46152,45692,46152,45385
2019-02-22,47612,46229,47919,46076
2019-02-25,48687,47995,49071,47842
2019-02-26,48379,48687,48763,47535
2019-02-27,47535,48226,48379,47304
2019-02-28,46460,47535,47995,46460
2019-03-01,41161,41468,41545,40470
2019-03-04,51605,51835,51912,51067
2019-03-05,51221,51298,51605,50760
2019-03-06,51067,51067,51605,49147
2019-03-07,53448,54139,54523,53448
2019-03-09,59745,59745,59822,58900
2019-03-10,62970,62817,62970,61895
2019-03-12,62970,63738,64583,62970
2019-03-13,50069,49915,50069,49531
2019-03-14,51451,50069,51451,49531
2019-03-15,50683,51605,51605,50683
2019-03-18,51912,51067,52066,51067
2019-03-19,51298,51912,51912,51221
2019-03-20,51221,51221,51605,50837
2019-03-21,51144,51374,52142,51067
2019-03-22,51374,51298,51451,51067
2019-03-25,50299,49915,50683,49147
2019-03-26,50299,50760,51067,50299
2019-03-27,50299,50606,50606,49685
2019-03-28,51221,50453,51221,50222
2019-03-29,51682,51451,51835,51298
2019-04-01,41775,40931,41775,40393
2019-04-03,48226,47765,48379,47765
2019-04-04,51989,51605,52142,51298
2019-04-06,51605,50683,51835,50606
2019-04-07,55675,53755,55675,53525
2019-04-09,59361,59514,59514,59054
2019-04-10,63738,62970,64122,62817
2019-04-11,70649,68576,71033,68576
2019-04-12,65043,62893,65120,62586
2019-04-16,51758,52219,52219,50990
2019-04-17,52219,52142,52373,51451
2019-04-18,52142,51835,52757,51835
2019-04-19,52219,52142,52603,52142
2019-04-22,52142,51528,52296,51451
2019-04-23,51835,52219,52219,50760
2019-04-24,52603,51835,53141,51835
2019-04-25,51989,52603,52603,51989
2019-04-26,52142,52066,52449,51835
2019-05-03,48379,48226,48994,47995
2019-05-04,52296,52066,52373,52066
2019-05-06,51221,51605,51835,51221
2019-05-07,55752,55675,55752,55291
2019-05-08,59438,60820,61204,59207
2019-05-09,59591,59284,60513,59284
2019-05-11,69728,70726,71033,69651
2019-05-12,65120,65274,65811,64967
2019-05-13,50606,50530,50760,50376
2019-05-14,51144,50222,51144,50222
2019-05-15,51298,51221,51758,51067
2019-05-16,51298,51298,51758,51298
2019-05-17,51298,51298,51451,51144
2019-05-20,52066,51298,52296,51221
2019-05-21,51989,52142,52526,51989
2019-05-22,51605,51835,52680,51451
2019-05-23,51912,51758,52219,51528
2019-05-24,51067,51682,52219,50760
2019-05-27,51758,51451,52066,51067
2019-05-28,51758,51451,52680,51298
2019-05-29,51835,51912,52296,51605
2019-05-30,51989,51835,52296,51682
2019-05-31,51605,51835,52219,51298
2019-06-03,48149,48456,48610,47535
2019-06-05,50914,50837,51298,50606
2019-06-06,50606,51221,51221,49915
2019-06-08,58593,58670,59054,58209
2019-06-09,59361,59898,59898,59130
2019-06-11,69881,69728,70880,69651
2019-06-12,65197,65120,65427,64813
2019-06-13,51682,51451,51835,50990
2019-06-14,53141,51835,53448,51682
2019-06-17,53141,53141,53985,52987
2019-06-18,53985,52987,54139,52373
2019-06-19,53601,54062,54293,53294
2019-06-20,54907,53525,54907,53448
2019-06-21,54523,54907,55291,54523
2019-06-24,56059,54907,56673,54523
2019-06-25,55598,55905,55905,55291
2019-06-26,54139,55598,55675,54139
2019-06-27,53371,54523,54523,53294
2019-06-28,54139,53448,55291,52526
2019-07-01,41929,42466,42620,41852
2019-07-03,48456,48149,48994,48072
2019-07-05,50376,50914,51451,49762
2019-07-06,50376,51067,51451,50069
2019-07-08,60206,58593,60206,58593
2019-07-10,63584,64506,64890,63584
2019-07-11,70112,69881,70573,69881
2019-07-15,57595,56596,57595,56596
2019-07-16,59284,57979,59898,57902
2019-07-17,58516,58746,59207,58209
2019-07-18,58670,58286,59284,58055
2019-07-19,60666,58670,61281,58670
2019-07-22,60666,60666,61050,60436
2019-07-23,60590,60590,60897,60282
2019-07-24,59054,61050,61050,58746
2019-07-25,59668,59054,59745,58900
2019-07-26,60282,59668,61204,59514
2019-07-29,62202,60282,62202,60129
2019-07-30,61895,62970,63354,61895
2019-07-31,61588,61434,61818,61127
2019-08-01,42236,42236,42390,41852
2019-08-03,48226,47919,48379,47688
2019-08-04,53525,52296,53525,52142
2019-08-05,49992,49608,50376,49608
2019-08-07,54753,55291,55521,54523
2019-08-08,60282,60282,61281,59975
2019-08-10,65351,63584,65504,63584
2019-08-11,70265,70112,70573,69728
2019-08-13,58593,59284,59514,58286
2019-08-14,58593,59898,59898,58593
2019-08-15,60666,57287,60666,57287
2019-08-16,59822,59745,60359,59745
2019-08-19,58977,59822,60282,58900
2019-08-20,59054,59745,59745,58900
2019-08-21,61434,59054,61665,58900
2019-08-22,61434,61588,61741,61127
2019-08-23,60820,61434,61588,60820
2019-08-26,59745,60052,60359,59514
2019-08-27,58746,60052,60513,58363
2019-08-28,59130,58977,59361,58977
2019-08-29,58977,59054,59438,58746
2019-08-30,59668,59130,59668,59130
2019-09-01,42850,42620,43081,42082
2019-09-04,53601,53525,53755,53294
2019-09-05,50299,50222,50683,49992
2019-09-07,55214,54907,55214,54216
2019-09-08,60282,60436,60973,60206
2019-09-09,59284,59361,59438,59130
2019-09-10,64890,65351,65811,64890
2019-09-12,65427,65197,65811,64813
2019-09-13,62893,61281,62970,61281
2019-09-16,62202,62893,63508,62049
2019-09-17,62279,61972,62433,61818
2019-09-18,61895,62279,63354,61818
2019-09-19,62586,62202,62740,61818
2019-09-20,62202,62586,63584,62202
2019-09-23,60666,62663,62893,60666
2019-09-24,61895,61050,62049,60590
2019-09-25,61972,61434,62125,60973
2019-09-26,62202,61972,62433,61665
2019-09-27,63661,62433,63815,62049
2019-09-30,63047,63661,63968,62893
2019-10-01,42236,42850,42850,42236
2019-10-04,52910,53371,53371,52833
2019-10-05,50376,50299,50760,50069
2019-10-06,51221,51298,51835,50683
2019-10-07,55675,55675,55828,55214
2019-10-09,59668,59284,60820,59207
2019-10-10,64967,65197,65427,64890
2019-10-12,65581,65504,65965,65274
2019-10-14,65274,65658,66042,65274
2019-10-15,65427,65274,65581,65043
2019-10-16,66119,66195,66272,65811
2019-10-17,65427,66349,66349,65120
2019-10-18,65274,65658,65888,65120
2019-10-21,64660,65197,65197,64199
2019-10-22,65581,64660,65888,64660
2019-10-23,65504,65658,65888,64967
2019-10-24,66733,65504,66810,65351
2019-10-25,67578,66733,67962,66503
2019-10-28,67117,67578,67731,67117
2019-10-29,66349,67117,67194,66272
2019-10-30,67424,66119,67731,66119
2019-10-31,67347,67654,67962,67270
2019-11-01,42390,42390,42620,42159
2019-11-02,44617,43772,44693,43618
2019-11-03,48072,47919,48149,47535
2019-11-04,52603,52987,52987,51989
2019-11-06,51758,51067,51835,51067
2019-11-07,56827,55752,57287,55752
2019-11-09,60052,59361,60282,59361
2019-11-10,65504,64890,65581,64813
2019-11-11,70112,70496,70496,69881
2019-11-12,65965,66042,66042,65427
2019-11-13,69497,70803,70803,69114
2019-11-14,69805,69497,70189,69267
2019-11-15,68883,69114,69881,68653
2019-11-18,67270,68730,69037,67194
2019-11-19,69881,67578,69881,67578
2019-11-20,68730,69881,69881,68730
2019-11-21,67194,68422,68883,67194
2019-11-22,65658,67270,67962,65427
2019-11-25,64890,65658,66042,63431
2019-11-26,65043,64890,65888,64890
2019-11-27,66272,65658,66810,65504
2019-11-28,65504,66042,66272,65197
2019-11-29,65504,65735,65888,65274
2019-12-02,45001,44617,45308,44386
2019-12-03,49762,48379,49762,48149
2019-12-04,52219,52680,52680,51912
2019-12-06,51451,51758,51835,51374
2019-12-07,56596,56827,57211,56519
2019-12-08,59668,60282,60513,59284
2019-12-09,61050,60282,61050,60282
2019-12-11,70419,70189,70726,70112
2019-12-12,67194,66119,67578,66042
2019-12-13,67885,67654,67962,67194
2019-12-16,66042,67885,67885,65274
2019-12-17,65504,66349,66810,65504
2019-12-18,66579,65581,66579,65504
2019-12-19,67578,66579,67731,66042
2019-12-20,67808,67578,67962,67424
2019-12-23,69805,68269,69881,68269
2019-12-24,69114,69728,69728,68269
2019-12-25,69037,69114,69805,68346
2019-12-26,68653,69497,69497,68346
2019-12-27,69497,68576,69497,67808
2019-12-30,69881,69497,70803,69114
2019-12-31,69267,69574,69958,69190
2020-01-04,49915,47228,50606,47228
2020-01-06,66426,65658,66579,65658
2020-01-07,63508,61665,63508,61434
2020-01-09,63738,63738,63968,63661
2020-01-10,65120,65351,65351,64660
2020-01-12,70649,69651,71571,69651
2020-01-13,68653,68346,68960,68346
2020-01-14,68653,68730,69114,68422
2020-01-15,68576,68806,68806,68192
2020-01-16,68730,68576,69344,68269
2020-01-17,72569,68730,72569,68730
2020-01-20,72185,72569,72800,71801
2020-01-21,72185,72108,72646,71878
2020-01-22,71724,72185,72953,71494
2020-01-30,68269,70726,70957,66810
2020-01-31,68115,67578,68960,67347
2020-02-01,69728,69267,70189,68883
2020-02-03,62817,62586,63124,62433
2020-02-06,66503,66733,66733,66272
2020-02-07,63431,63892,63892,62202
2020-02-10,64506,65120,65274,61434
2020-02-11,65888,63738,65888,63738
2020-02-12,71801,70649,71801,70265
2020-02-13,68576,68499,68730,68192
2020-02-14,68576,68346,68960,68346
2020-02-17,68653,68576,69037,68422
2020-02-18,68653,68806,68806,68346
2020-02-19,68730,68346,68730,68346
2020-02-20,68730,68883,69421,68499
2020-02-21,68346,68730,68730,68346
2020-02-24,66963,66042,67578,66042
2020-02-25,66195,66042,66810,65888
2020-02-26,65274,66042,66042,64506
2020-02-27,64506,64506,64967,63661
2020-02-28,63277,61511,64045,61511
2020-03-01,69037,70265,70496,69037
2020-03-02,68115,64583,69267,63738
2020-03-03,63124,64122,64122,63124
2020-03-04,50299,49915,50914,49147
2020-03-06,67501,66810,67501,66733
2020-03-07,63738,63354,63968,63124
2020-03-08,60513,58363,60513,58363
2020-03-09,66195,64276,66426,64276
2020-03-11,65274,65888,65965,65043
2020-03-12,71801,71801,72108,70957
2020-03-13,54523,51221,56059,51221
2020-03-16,51528,54523,54523,51067
2020-03-17,51835,48840,51835,48840
2020-03-18,53217,52219,54293,52219
2020-03-19,50683,51682,52757,50683
2020-03-20,47228,50683,50914,47228
2020-03-23,43925,44233,44924,43925
2020-03-24,44540,43925,44847,43465
2020-03-25,47612,46076,47612,45845
2020-03-26,48533,47612,49685,47228
2020-03-27,49224,48610,50606,47995
2020-03-30,46844,46152,47151,45922
2020-03-31,47612,47228,49224,46076
2020-04-02,68960,68346,68960,67347
2020-04-03,62740,62970,62970,62202
2020-04-05,51758,52219,52296,51298
2020-04-06,68346,67578,68346,67578
2020-04-08,62893,61434,62893,60973
2020-04-09,65197,65274,66119,65120
2020-04-11,65274,65274,65658,64736
2020-04-12,69958,71571,71801,69958
2020-04-13,54369,54216,55137,53755
2020-04-14,53678,54139,54369,52066
2020-04-15,54446,53525,54753,53525
2020-04-16,54676,53755,54676,53601
2020-04-17,54830,54907,55137,54446
2020-04-20,55214,55060,55598,54369
2020-04-21,54907,54523,54907,52066
2020-04-22,53217,52987,54600,52987
2020-04-23,53141,54523,54523,52833
2020-04-24,52910,53141,53448,51835
2020-04-27,51298,53678,53678,51298
2020-04-28,51451,51298,52603,50069
2020-04-29,52219,51451,52296,51451
2020-05-02,68269,69267,69421,68192
2020-05-03,63815,63124,64199,63124
2020-05-05,51298,51682,51989,51298
2020-05-06,68346,68422,68576,66810
2020-05-08,63508,62893,63738,61741
2020-05-10,64122,64890,65274,64045
2020-05-11,65274,65658,65658,65120
2020-05-13,58055,58055,58746,55291
2020-05-14,58363,57595,58670,57518
2020-05-15,58363,58670,58746,58055
2020-05-18,60282,58593,60666,58209
2020-05-19,60666,61357,61511,60513
2020-05-20,61127,60206,61204,60206
2020-05-21,62356,61434,62356,61127
2020-05-22,62202,62356,62433,61434
2020-05-25,62279,62125,62433,62049
2020-05-26,63354,62202,63431,62202
2020-05-27,63661,63738,64813,63661
2020-05-28,64890,63738,65351,63738
2020-05-29,65427,65274,66042,64890
2020-06-01,67194,68499,68730,67194
2020-06-02,68653,68346,69805,68192
2020-06-03,64890,63738,65811,62970
2020-06-04,52219,51835,52449,50683
2020-06-05,51912,51682,51989,51067
2020-06-07,63661,63738,64045,63277
2020-06-08,63584,63431,63815,62893
2020-06-10,64429,64352,64813,63892
2020-06-11,65274,65351,65351,64506
2020-06-15,62970,65735,65888,62817
2020-06-16,64276,64506,64506,63277
2020-06-17,64660,65274,65427,64352
2020-06-18,65274,64506,66426,64429
2020-06-19,65581,65274,66042,65274
2020-06-22,65658,65274,65735,65274
2020-06-23,66042,65658,66810,65504
2020-06-24,65043,66042,66042,64583
2020-06-25,64276,63508,64813,63508
2020-06-26,63968,64583,65043,63738
2020-06-29,62586,63968,63968,62279
2020-06-30,61665,63354,63354,61434
2020-07-01,67424,66810,67501,65581
2020-07-02,69114,68960,69728,68346
2020-07-04,52373,52219,52987,51298
2020-07-05,53525,52066,53525,51989
2020-07-07,64045,64506,64660,63968
2020-07-08,63661,63738,63738,63277
2020-07-09,64199,65043,65351,64199
2020-07-10,65274,64199,65427,63815
2020-07-12,71494,70189,71648,70189
2020-07-13,63661,64045,64122,63277
2020-07-14,63738,63661,63738,63124
2020-07-15,64122,63892,64352,63892
2020-07-16,64122,64352,64429,63661
2020-07-17,63584,64199,64199,63584
2020-07-20,63124,63354,63508,62740
2020-07-21,63354,63354,63584,62740
2020-07-22,63354,63354,63354,63124
2020-07-23,63354,63354,63584,63047
2020-07-24,62202,63047,63200,60282
2020-07-27,59130,58363,61434,58363
2020-07-28,60282,59130,60513,58746
2020-07-29,59514,58363,59898,57671
2020-07-30,59438,59591,60282,59361
2020-07-31,58670,58363,59438,58363
2020-08-01,66810,66733,67501,66195
2020-08-04,51835,51451,52373,51298
2020-08-05,56443,53755,56980,53601
2020-08-06,68653,68346,69267,67885
2020-08-07,63738,63892,64045,63584
2020-08-09,63354,64199,64429,63200
2020-08-10,65120,65658,65658,64352
2020-08-12,71494,71417,72108,70265
2020-08-13,63738,63661,63738,62970
2020-08-14,62970,63738,63815,62893
2020-08-17,63200,62970,63661,62740
2020-08-18,63200,63200,63431,62740
2020-08-19,63738,63200,63738,62970
2020-08-20,63738,63738,64890,63738
2020-08-21,63661,63738,63892,63431
2020-08-24,64429,63738,64967,63738
2020-08-25,64429,64429,65197,64429
2020-08-26,64122,64429,64429,64045
2020-08-27,64122,64122,64429,63892
2020-08-28,64045,64199,64429,63968
2020-08-31,63738,64506,64890,63584
2020-09-01,68115,67347,68269,67347
2020-09-03,60359,60666,62125,60359
2020-09-04,54523,52219,55291,52219
2020-09-06,68730,69037,69114,68653
2020-09-07,64199,64429,64429,63968
2020-09-09,63124,62970,63892,62586
2020-09-10,65120,64890,65274,64890
2020-09-11,65658,65274,65888,65120
2020-09-12,74105,71878,74105,71571
2020-09-14,63738,63584,63815,63508
2020-09-15,63354,63738,64122,63354
2020-09-16,63661,63431,63815,62970
2020-09-17,63354,63354,63738,62970
2020-09-18,63661,63277,63738,63277
2020-09-21,63738,63815,64199,63738
2020-09-22,64506,63738,64813,63584
2020-09-23,65581,64660,65658,64660
2020-09-24,66119,64583,66195,64583
2020-09-25,66042,66119,66195,65658
2020-09-28,66042,65888,66195,65581
2020-09-29,64967,66042,66119,64352
2020-09-30,64583,65274,65274,64352
2020-10-01,68730,68115,69421,67501
2020-10-02,68269,68499,68730,67962
2020-10-03,61357,59898,61357,57902
2020-10-04,54216,54523,55214,53448
2020-10-06,68806,68730,68960,68576
2020-10-07,63508,64045,64199,63047
2020-10-08,62893,63738,63892,62893
2020-10-09,63047,63738,63968,63047
2020-10-11,65351,66119,67040,65351
2020-10-12,74643,74105,75027,74028
2020-10-13,66426,66042,66733,65658
2020-10-14,67731,66656,68346,66579
2020-10-15,68038,67731,68038,66656
2020-10-16,67731,67962,68038,67194
2020-10-19,67194,67578,67808,67194
2020-10-20,67347,66810,67424,66733
2020-10-21,66195,67424,68038,65965
2020-10-22,66503,66119,66503,65351
2020-10-23,67194,66733,67194,66579
2020-10-26,66042,67194,67424,66042
2020-10-27,66042,66042,67040,65658
2020-10-28,64660,66042,66426,64122
2020-10-29,64199,64813,65120,64122
2020-10-30,63738,64199,64813,63584
2020-11-02,68499,68346,68730,68269
2020-11-03,59130,61741,61741,57134
2020-11-05,57211,56443,57211,55675
2020-11-06,67578,68730,68806,66810
2020-11-08,63047,63354,63431,62817
2020-11-09,63200,63047,63431,62817
2020-11-11,65197,65658,66503,65197
2020-11-12,74643,74643,74719,73644
2020-11-13,66733,66503,66733,66195
2020-11-16,65888,66963,67424,65274
2020-11-17,67270,65888,67270,65658
2020-11-18,67270,67270,67347,66810
2020-11-19,69267,67347,69267,67117
2020-11-20,71033,69881,71033,69190
2020-11-23,70342,70726,70957,69881
2020-11-24,70957,70649,70957,69728
2020-11-25,71801,71033,72339,70880
2020-11-26,72185,71801,72185,71110
2020-11-27,72569,72185,72569,71571
2020-11-30,71417,71955,72185,70265
2020-12-02,68653,68960,68960,68422
2020-12-03,55060,55291,56059,55060
2020-12-05,58055,57287,58363,57134
2020-12-06,65735,63354,66426,63354
2020-12-08,63047,63047,63200,62893
2020-12-10,65965,66042,66810,65120
2020-12-11,66349,65811,66426,65735
2020-12-14,76716,74643,76716,73644
2020-12-15,75103,76025,76639,74105
2020-12-16,76716,75641,76716,75103
2020-12-17,73721,75718,75718,72953
2020-12-18,75948,73721,75948,73721
2020-12-21,76567,76567,76645,75329
2020-12-22,75793,75871,75948,75484
2020-12-23,75484,75484,76258,75019
2020-12-24,75329,75793,75793,74322
2020-12-25,75561,75096,75561,74864
2020-12-28,75871,75871,76025,75329
2020-12-29,76800,75871,77264,75716
2020-12-30,75793,76800,77109,75484
2020-12-31,75793,75793,76645,75096
2021-01-02,70529,74322,74322,70451
2021-01-03,76800,76025,76877,76025
2021-01-04,75019,73703,75638,73703
2021-01-06,80284,76955,80671,76413
2021-01-07,90116,90348,90425,89032
2021-01-09,76955,76955,77342,74322
2021-01-10,74245,75329,76025,74167
2021-01-11,75096,75948,76025,75096
2021-01-12,76645,76955,78580,76103
2021-01-13,81135,81755,82142,80516
2021-01-14,80438,81290,81445,79974
2021-01-15,79896,81135,81213,79355
2021-01-18,79974,80129,81290,79742
2021-01-19,76645,79819,79974,74400
2021-01-20,76722,76645,81987,75871
2021-01-21,79742,76722,79742,75871
2021-01-22,79742,79742,80516,78967
2021-01-25,79355,78271,79742,78271
2021-01-26,78116,79355,79355,76645
2021-01-27,75406,76722,77419,72696
2021-01-28,70142,71226,72232,70142
2021-01-29,72000,66193,75019,66193
2021-02-02,74709,71226,74864,71226
2021-02-03,76877,77419,78813,75871
2021-02-04,75716,75484,76258,75019
2021-02-06,82064,80516,83225,80284
2021-02-07,88954,90116,90271,88258
2021-02-08,75096,75096,76413,74632
2021-02-11,75793,75406,75871,75329
2021-02-12,76722,77651,78038,76490
2021-02-17,77419,75484,77419,75484
2021-02-18,78967,76645,78967,75871
2021-02-19,78425,76800,78735,76722
2021-02-22,77884,77806,78967,77651
2021-02-23,77419,77419,78193,76800
2021-02-24,75948,77806,78193,74709
2021-02-25,76025,76645,77032,75561
2021-02-26,76025,75329,76645,75096
2021-03-02,76567,75793,76645,74787
2021-03-03,76180,76103,76955,76025
2021-03-06,82606,82142,83613,82064
2021-03-08,76490,75174,76490,75096
2021-03-11,76413,75638,76490,75329
2021-03-12,75871,76800,78038,75484
2021-03-15,74555,74322,75096,73935
2021-03-16,74090,74322,74322,73626
2021-03-17,74013,73935,74167,73548
2021-03-18,75484,74477,75484,73935
2021-03-19,72929,75174,75174,72929
2021-03-22,75096,74322,75484,73858
2021-03-23,74167,75019,75019,73858
2021-03-24,73316,73548,74245,72851
2021-03-25,73626,73316,74322,73161
2021-03-26,73471,73548,73935,72542
2021-03-29,73780,73703,74167,72387
2021-03-30,73393,73780,73780,72851
2021-03-31,73393,73161,73626,72851
2021-04-01,76645,75871,77264,75329
2021-04-02,76567,76567,76645,72696
2021-04-03,75329,76335,77032,72077
2021-04-05,76722,76645,77109,75871
2021-04-06,81213,82451,82451,80593
2021-04-08,76258,76800,76877,75948
2021-04-10,73238,74322,74709,73084
2021-04-11,76180,76413,76490,75251
2021-04-13,75484,77419,77419,75484
2021-04-14,76413,75329,76413,75019
2021-04-15,75484,77264,77264,74942
2021-04-16,74555,75329,76258,74322
2021-04-19,76258,75096,76258,74167
2021-04-20,79742,76722,81290,76258
2021-04-22,79742,79742,81755,79122
2021-04-23,80516,79742,80516,77806
2021-04-26,76335,80516,80516,75793
2021-04-27,76645,76335,77109,75638
2021-04-28,76645,76645,76877,75638
2021-04-29,77419,76645,77419,75871
2021-05-01,76877,76645,77884,76645
2021-05-02,77419,76567,77419,75793
2021-05-03,74632,75174,75251,73548
2021-05-04,78967,77419,79587,76335
2021-05-05,78348,76722,78967,76722
2021-05-07,87948,88180,88180,85858
2021-05-08,76955,75871,77032,75793
2021-05-10,74013,73626,74400,73626
2021-05-11,75484,75484,76645,75096
2021-05-13,74942,75251,75716,74942
2021-05-14,75019,75406,76103,74787
2021-05-17,74322,75174,75329,74167
2021-05-18,73238,73780,74322,73161
2021-05-19,72851,73238,73238,72619
2021-05-20,76645,72851,76645,72851
2021-05-21,74942,74555,75871,74322
2021-05-24,75406,75484,76258,74709
2021-05-25,77264,75406,77419,75406
2021-05-26,77729,77342,78813,77187
2021-05-27,76413,77729,77729,75871
2021-05-28,77109,76645,78271,75561
2021-05-31,76335,78193,78193,76103
2021-06-01,81290,77032,82219,76877
2021-06-04,78890,78967,79355,77806
2021-06-05,76877,78348,78735,76645
2021-06-07,86709,87096,89032,86709
2021-06-08,75948,77264,77264,75948
2021-06-09,77419,76955,77496,76955
2021-06-10,74013,74013,74013,73393
2021-06-12,73858,75871,77419,73858
2021-06-14,78967,79045,80051,78425
2021-06-15,79587,79045,79742,78193
2021-06-16,80516,79355,82064,79355
2021-06-17,80671,80516,81290,78967
2021-06-18,84000,80903,84387,80748
2021-06-21,82529,83613,83767,82064
2021-06-22,83303,82916,84000,82451
2021-06-23,84929,83613,85935,82838
2021-06-24,85703,85161,85780,83458
2021-06-25,87174,85703,87329,84309
2021-06-28,87174,87174,87484,86013
2021-06-29,88258,86709,88258,86322
2021-06-30,90116,88258,90735,88258
2021-07-01,82838,80516,84000,80516
2021-07-04,78890,78193,78967,77729
2021-07-05,75096,76567,76645,74864
2021-07-06,79742,80748,81213,78348
2021-07-07,87793,86709,87793,82064
2021-07-09,77419,77342,78038,77264
2021-07-10,74942,74013,74942,73548
2021-07-12,76025,74400,76955,74400
2021-07-13,80051,82761,82761,79045
2021-07-14,78813,80051,80129,77419
2021-07-15,79355,77574,80903,77574
2021-07-16,79355,79355,80051,78193
2021-07-19,75096,77419,77574,74245
2021-07-20,77574,75716,78193,72387
2021-07-21,76645,77032,77806,76103
2021-07-22,77651,76567,77961,75871
2021-07-23,75096,76877,77264,75096
2021-07-26,74322,74709,75484,74090
2021-07-27,73548,75484,75561,73548
2021-07-28,75096,73626,75096,73626
2021-07-29,75793,75406,75793,75096
2021-07-30,75871,75329,76490,75251
2021-08-01,81135,83613,83613,80903
2021-08-02,72851,76645,77264,72077
2021-08-03,73703,75096,75096,73548
2021-08-04,77419,78890,78890,77032
2021-08-06,77419,79742,80516,77419
2021-08-07,85935,86090,87484,84387
2021-08-09,77187,77419,77496,74942
2021-08-10,75096,74787,75096,74013
2021-08-11,76025,75948,76180,75484
2021-08-12,76413,75871,76955,75871
2021-08-13,77109,77342,77342,76103
2021-08-16,77884,77109,77884,76645
2021-08-17,78193,79355,79742,78193
2021-08-18,78193,78193,79355,77187
2021-08-19,79587,77961,79742,77264
2021-08-20,77496,78348,78890,76955
2021-08-23,75329,76645,77419,74787
2021-08-24,75096,76800,76800,74709
2021-08-25,75484,75096,76645,74942
2021-08-26,74942,75716,76645,74942
2021-08-27,75716,74322,76258,74322
2021-08-30,76877,76180,76955,75716
2021-08-31,76955,77032,77342,76103
2021-09-02,75251,75096,75406,72077
2021-09-03,73548,73548,73548,72077
2021-09-04,75484,77032,77032,75484
2021-09-06,78967,77419,78967,76800
2021-09-07,85006,85161,86013,82684
2021-09-08,76103,75948,76567,75638
2021-09-09,76877,77187,77496,76335
2021-09-11,75174,75871,76335,75096
2021-09-12,76800,75406,76955,75329
2021-09-13,75948,76490,76645,75948
2021-09-14,76103,75948,76258,75096
2021-09-15,75174,76103,76103,75174
2021-09-16,75948,76567,76567,75484
2021-09-17,75251,75484,76180,75251
2021-09-20,77109,75329,78193,75329
2021-09-21,75871,77032,77264,75871
2021-09-22,77032,76180,77032,75871
2021-09-23,77032,77109,77729,76258
2021-09-24,77032,77032,77264,76877
2021-09-27,75871,77032,77187,75871
2021-09-28,76800,75716,76877,75484
2021-09-29,76258,77032,77032,75484
2021-09-30,75251,76258,76335,75174
2021-10-03,73935,73548,74167,72774
2021-10-05,75948,74864,76025,74245
2021-10-06,78813,78967,79664,77419
2021-10-08,76645,76645,76800,76258
2021-10-09,76800,77264,77264,76335
2021-10-11,75561,75174,76025,74942
2021-10-12,77419,78193,79587,77342
2021-10-13,75096,75793,75871,75096
2021-10-14,74864,75096,75251,74245
2021-10-15,74709,74942,75329,74709
2021-10-18,74322,74555,75096,73548
2021-10-19,74632,74400,74709,73703
2021-10-20,73548,74632,74864,72774
2021-10-21,72774,73858,74322,72774
2021-10-22,73006,73548,73548,72774
2021-10-25,72851,74245,74245,72851
2021-10-26,72774,72851,73238,72464
2021-10-27,74400,73238,74709,73006
2021-10-28,75793,74787,75793,74400
2021-10-29,75871,75329,76180,75019
2021-11-01,80903,80980,81832,80593
2021-11-03,74555,74167,74942,74167
2021-11-05,75793,76025,76877,75484
2021-11-06,79587,78271,80129,77806
2021-11-08,77806,76877,78735,76722
2021-11-10,75484,75096,76180,74942
2021-11-11,76103,75716,76877,75096
2021-11-15,75638,76103,76645,75251
2021-11-16,75251,75638,76258,75096
2021-11-17,75871,75251,75948,75251
2021-11-18,75096,76103,76103,75096
2021-11-19,75174,75251,75793,75174
2021-11-22,76490,75329,76567,75174
2021-11-23,76722,76645,76722,76025
2021-11-24,81135,76800,81755,76800
2021-11-25,82916,81290,83613,80980
