Date,Price,Open,High,Low,Vol.,Change %
2/25/2014,4500.70,"4,500.70","4,590.70","4,410.70",204.35K,0.00%
2/26/2014,4500.70,"4,500.70","4,590.70","4,410.70",441.36K,0.00%
2/27/2014,4500.70,"4,500.70","4,590.70","4,500.70",349.71K,0.00%
2/28/2014,4590.70,"4,500.70","4,590.70","4,500.70",201.50K,2.00%
3/3/2014,4500.70,"4,590.70","4,590.70","4,410.70",298.45K,-1.96%
3/4/2014,4500.70,"4,500.70","4,500.70","4,410.70",218.22K,0.00%
3/5/2014,4680.80,"4,500.70","4,680.80","4,410.70",804.38K,4.00%
3/6/2014,4590.70,"4,680.80","4,680.80","4,500.70",782.99K,-1.92%
3/7/2014,4860.80,"4,680.80","4,860.80","4,680.80",1.28M,5.88%
3/10/2014,5130.80,"5,130.80","5,130.80","5,130.80",642.54K,5.55%
3/11/2014,5400.90,"5,400.90","5,400.90","5,400.90",860.87K,5.26%
3/12/2014,5760.90,"5,760.90","5,760.90","5,580.90",6.75M,6.67%
3/13/2014,6121.00,"5,851.00","6,121.00","5,851.00",3.18M,6.25%
3/14/2014,6481.10,"6,301.00","6,481.10","6,301.00",1.18M,5.88%
3/17/2014,6931.10,"6,931.10","6,931.10","6,751.10",3.19M,6.94%
3/18/2014,7201.20,"7,291.20","7,381.20","6,931.10",4.36M,3.90%
3/19/2014,7111.20,"7,111.20","7,291.20","6,931.10",2.82M,-1.25%
3/20/2014,7021.10,"7,201.20","7,201.20","6,841.10",1.72M,-1.27%
3/21/2014,7471.20,"7,021.10","7,471.20","7,021.10",2.03M,6.41%
3/24/2014,7921.30,"7,921.30","7,921.30","7,831.30",1.74M,6.02%
3/25/2014,8371.40,"8,461.40","8,461.40","8,191.30",5.89M,5.68%
3/26/2014,7831.30,"8,281.40","8,371.40","7,831.30",3.78M,-6.45%
3/27/2014,7831.30,"7,471.20","7,831.30","7,291.20",1.77M,0.00%
3/28/2014,8011.30,"8,011.30","8,281.40","7,831.30",1.55M,2.30%
3/31/2014,7921.30,"8,191.30","8,191.30","7,921.30",1.71M,-1.12%
4/1/2014,7471.20,"7,831.30","7,831.30","7,381.20",1.77M,-5.68%
4/2/2014,7111.20,"7,381.20","7,471.20","7,021.10",2.03M,-4.82%
4/3/2014,7561.20,"7,291.20","7,561.20","7,201.20",1.30M,6.33%
4/4/2014,7471.20,"7,651.20","7,741.30","7,291.20",1.07M,-1.19%
4/7/2014,7831.30,"7,381.20","7,921.30","7,291.20",1.79M,4.82%
4/8/2014,7741.30,"7,921.30","8,101.30","7,741.30",1.05M,-1.15%
4/10/2014,7741.30,"7,921.30","8,011.30","7,651.20",895.51K,0.00%
4/11/2014,7651.20,"7,741.30","7,831.30","7,471.20",1.07M,-1.16%
4/14/2014,7921.30,"7,831.30","8,101.30","7,831.30",2.67M,3.53%
4/15/2014,7741.30,"8,101.30","8,191.30","7,741.30",2.12M,-2.27%
4/16/2014,7201.20,"7,651.20","7,741.30","7,201.20",1.68M,-6.98%
4/17/2014,7651.20,"7,561.20","7,651.20","7,291.20",1.74M,6.25%
4/18/2014,7471.20,"7,741.30","7,741.30","7,381.20",1.84M,-2.35%
4/21/2014,7111.20,"7,471.20","7,561.20","7,111.20",883.35K,-4.82%
4/22/2014,7471.20,"7,201.20","7,471.20","6,751.10",1.51M,5.06%
4/23/2014,7021.10,"7,471.20","7,471.20","7,021.10",1.15M,-6.02%
4/24/2014,6931.10,"7,021.10","7,201.20","6,931.10",502.14K,-1.28%
4/25/2014,7021.10,"7,021.10","7,201.20","6,841.10",1.26M,1.30%
4/28/2014,6571.10,"7,111.20","7,111.20","6,571.10",734.04K,-6.41%
4/29/2014,6391.00,"6,481.10","6,661.10","6,211.00",950.34K,-2.74%
5/5/2014,6031.00,"6,391.00","6,481.10","6,031.00",1.26M,-5.63%
5/6/2014,5760.90,"5,851.00","5,941.00","5,670.90",1.63M,-4.48%
5/7/2014,6121.00,"5,851.00","6,121.00","5,760.90",1.15M,6.25%
5/8/2014,5760.90,"5,851.00","5,941.00","5,760.90",1.40M,-5.88%
5/9/2014,5941.00,"5,670.90","6,031.00","5,580.90",825.77K,3.13%
5/12/2014,5580.90,"5,760.90","5,760.90","5,580.90",302.48K,-6.06%
5/13/2014,5220.90,"5,220.90","5,400.90","5,220.90",787.17K,-6.45%
5/14/2014,5490.90,"4,950.80","5,580.90","4,860.80",2.31M,5.17%
5/15/2014,5130.80,"5,310.90","5,760.90","5,130.80",1.71M,-6.56%
5/16/2014,5400.90,"5,130.80","5,400.90","5,040.80",1.12M,5.26%
5/19/2014,5760.90,"5,400.90","5,760.90","5,220.90",1.77M,6.67%
5/20/2014,6121.00,"5,670.90","6,121.00","5,580.90",1.72M,6.25%
5/21/2014,6301.00,"6,031.00","6,391.00","5,941.00",1.95M,2.94%
5/22/2014,6031.00,"6,211.00","6,391.00","5,941.00",1.96M,-4.29%
5/23/2014,5941.00,"6,031.00","6,121.00","5,851.00",1.01M,-1.49%
5/26/2014,6301.00,"5,941.00","6,301.00","5,760.90",1.11M,6.06%
5/27/2014,6571.10,"6,391.00","6,661.10","6,301.00",2.20M,4.29%
5/28/2014,6647.00,"6,742.00","6,931.90","6,552.10",1.04M,1.16%
5/29/2014,6362.20,"6,552.10","6,742.00","6,362.20",1.09M,-4.28%
5/30/2014,6267.20,"6,362.20","6,552.10","6,267.20",796.63K,-1.49%
6/2/2014,5982.30,"6,267.20","6,362.20","5,982.30",1.29M,-4.55%
6/3/2014,6172.30,"6,077.30","6,267.20","5,982.30",288.07K,3.18%
6/4/2014,5982.30,"6,172.30","6,172.30","5,887.40",501.82K,-3.08%
6/5/2014,6077.30,"5,982.30","6,172.30","5,792.40",394.49K,1.59%
6/6/2014,6457.10,"6,172.30","6,457.10","6,172.30",1.01M,6.25%
6/9/2014,6837.00,"6,742.00","6,837.00","6,552.10",2.74M,5.88%
6/10/2014,6362.20,"6,647.00","6,742.00","6,362.20",1.27M,-6.94%
6/11/2014,6647.00,"6,362.20","6,647.00","6,362.20",783.04K,4.48%
6/12/2014,6552.10,"6,647.00","6,742.00","6,457.10",585.46K,-1.43%
6/13/2014,6457.10,"6,457.10","6,552.10","6,457.10",904.49K,-1.45%
6/16/2014,6552.10,"6,552.10","6,742.00","6,457.10",508.66K,1.47%
6/17/2014,6742.00,"6,552.10","6,837.00","6,552.10",1.68M,2.90%
6/18/2014,6647.00,"6,742.00","6,931.90","6,552.10",683.07K,-1.41%
6/19/2014,6457.10,"6,457.10","6,647.00","6,267.20",1.65M,-2.86%
6/20/2014,6457.10,"6,552.10","6,647.00","6,457.10",966.90K,0.00%
6/23/2014,6457.10,"6,457.10","6,552.10","6,362.20",444.73K,0.00%
6/24/2014,6552.10,"6,457.10","6,552.10","6,362.20",631.07K,1.47%
6/25/2014,6742.00,"6,552.10","6,837.00","6,552.10",1.25M,2.90%
6/26/2014,6647.00,"6,742.00","6,837.00","6,647.00",685.48K,-1.41%
6/27/2014,6647.00,"6,647.00","6,742.00","6,552.10",384.76K,0.00%
6/30/2014,6647.00,"6,647.00","6,742.00","6,552.10",1.08M,0.00%
7/1/2014,7026.90,"6,647.00","7,026.90","6,647.00",4.41M,5.72%
7/2/2014,7121.80,"7,026.90","7,216.80","7,026.90",1.20M,1.35%
7/3/2014,7311.70,"7,216.80","7,406.70","7,121.80",1.12M,2.67%
7/4/2014,7311.70,"7,311.70","7,406.70","7,121.80",1.31M,0.00%
7/7/2014,7406.70,"7,311.70","7,501.70","7,216.80",1.61M,1.30%
7/8/2014,7406.70,"7,406.70","7,406.70","7,216.80",979.69K,0.00%
7/9/2014,7311.70,"7,406.70","7,406.70","7,311.70",1.21M,-1.28%
7/10/2014,7026.90,"7,311.70","7,311.70","6,931.90",2.06M,-3.90%
7/11/2014,7121.80,"7,026.90","7,216.80","6,931.90",811.38K,1.35%
7/14/2014,7216.80,"7,216.80","7,311.70","7,121.80",748.51K,1.33%
7/15/2014,7216.80,"7,311.70","7,406.70","7,216.80",780.71K,0.00%
7/16/2014,6837.00,"7,406.70","7,501.70","6,742.00",6.11M,-5.26%
7/17/2014,6837.00,"6,742.00","6,931.90","6,647.00",1.26M,0.00%
7/18/2014,7026.90,"6,837.00","7,026.90","6,837.00",624.01K,2.78%
7/21/2014,6742.00,"6,931.90","7,026.90","6,647.00",1.13M,-4.05%
7/22/2014,6647.00,"6,647.00","6,837.00","6,647.00",1.11M,-1.41%
7/23/2014,6742.00,"6,647.00","6,837.00","6,647.00",428.97K,1.43%
7/24/2014,6742.00,"6,742.00","6,837.00","6,647.00",440.12K,0.00%
7/25/2014,6692.80,"6,791.20","6,889.60","6,692.80",1.13M,-0.73%
7/28/2014,6397.50,"6,692.80","6,692.80","6,397.50",1.00M,-4.41%
7/29/2014,6397.50,"6,299.10","6,495.90","6,299.10",528.02K,0.00%
7/30/2014,6299.10,"6,397.50","6,495.90","6,299.10",394.00K,-1.54%
7/31/2014,6397.50,"6,299.10","6,495.90","6,200.70",386.86K,1.56%
8/1/2014,6397.50,"6,397.50","6,495.90","6,397.50",322.96K,0.00%
8/4/2014,6495.90,"6,299.10","6,495.90","6,299.10",342.39K,1.54%
8/5/2014,6594.40,"6,495.90","6,594.40","6,397.50",387.72K,1.52%
8/6/2014,6495.90,"6,495.90","6,692.80","6,495.90",418.71K,-1.49%
8/7/2014,6495.90,"6,495.90","6,495.90","6,397.50",304.21K,0.00%
8/8/2014,6692.80,"6,594.40","6,791.20","6,594.40",1.16M,3.03%
8/11/2014,6692.80,"6,692.80","6,692.80","6,594.40",244.00K,0.00%
8/12/2014,6495.90,"6,594.40","6,692.80","6,495.90",384.70K,-2.94%
8/13/2014,6692.80,"6,495.90","6,692.80","6,495.90",330.83K,3.03%
8/14/2014,6594.40,"6,692.80","6,791.20","6,495.90",433.23K,-1.47%
8/15/2014,6495.90,"6,594.40","6,594.40","6,495.90",503.96K,-1.49%
8/18/2014,6692.80,"6,594.40","6,791.20","6,495.90",1.00M,3.03%
8/19/2014,6594.40,"6,692.80","6,791.20","6,594.40",414.18K,-1.47%
8/20/2014,6692.80,"6,594.40","6,692.80","6,495.90",341.40K,1.49%
8/21/2014,6692.80,"6,692.80","6,889.60","6,594.40",1.44M,0.00%
8/22/2014,6692.80,"6,692.80","6,889.60","6,692.80",743.02K,0.00%
8/25/2014,6889.60,"6,791.20","6,988.10","6,791.20",1.34M,2.94%
8/26/2014,6791.20,"6,889.60","6,988.10","6,791.20",588.30K,-1.43%
8/27/2014,6791.20,"6,791.20","6,889.60","6,692.80",537.15K,0.00%
8/28/2014,6889.60,"6,791.20","7,086.50","6,692.80",1.76M,1.45%
8/29/2014,6988.10,"6,988.10","7,086.50","6,889.60",600.13K,1.43%
9/3/2014,7283.30,"7,184.90","7,381.70","7,184.90",1.63M,4.22%
9/4/2014,7086.50,"7,184.90","7,283.30","6,988.10",841.93K,-2.70%
9/5/2014,7184.90,"7,184.90","7,283.30","7,086.50",973.21K,1.39%
9/8/2014,7184.90,"7,283.30","7,283.30","7,086.50",768.97K,0.00%
9/9/2014,6889.60,"7,086.50","7,381.70","6,889.60",2.37M,-4.11%
9/10/2014,7086.50,"6,889.60","7,086.50","6,692.80",799.52K,2.86%
9/11/2014,7381.70,"7,184.90","7,480.20","7,184.90",2.03M,4.17%
9/12/2014,7480.20,"7,283.30","7,480.20","7,283.30",1.58M,1.33%
9/15/2014,7283.30,"7,480.20","7,677.00","7,283.30",1.38M,-2.63%
9/16/2014,7480.20,"7,184.90","7,480.20","6,988.10",1.79M,2.70%
9/17/2014,7972.30,"7,677.00","7,972.30","7,677.00",4.24M,6.58%
9/18/2014,7480.20,"7,873.90","7,873.90","7,480.20",1.86M,-6.17%
9/19/2014,7578.60,"7,283.30","7,677.00","7,283.30",1.65M,1.32%
9/22/2014,7184.90,"7,480.20","7,578.60","7,184.90",2.23M,-5.19%
9/23/2014,7283.30,"7,184.90","7,480.20","7,086.50",732.56K,1.37%
9/24/2014,7283.30,"7,283.30","7,283.30","7,086.50",695.41K,0.00%
9/25/2014,7381.70,"7,184.90","7,381.70","7,086.50",692.24K,1.35%
9/26/2014,7184.90,"7,381.70","7,480.20","7,184.90",881.63K,-2.67%
9/29/2014,7283.30,"7,283.30","7,480.20","7,283.30",1.00M,1.37%
9/30/2014,7381.70,"7,184.90","7,381.70","7,184.90",754.57K,1.35%
10/1/2014,7480.20,"7,381.70","7,480.20","7,283.30",851.27K,1.33%
10/2/2014,7578.60,"7,480.20","7,677.00","7,381.70",1.64M,1.32%
10/3/2014,7381.70,"7,578.60","7,677.00","7,381.70",1.07M,-2.60%
10/6/2014,7381.70,"7,381.70","7,578.60","7,381.70",672.36K,0.00%
10/7/2014,7480.20,"7,480.20","7,578.60","7,381.70",1.04M,1.33%
10/8/2014,7480.20,"7,480.20","7,578.60","7,381.70",525.89K,0.00%
10/9/2014,7578.60,"7,578.60","7,873.90","7,578.60",2.23M,1.32%
10/10/2014,7578.60,"7,578.60","7,775.40","7,381.70",970.44K,0.00%
10/13/2014,7578.60,"7,578.60","7,677.00","7,381.70",675.88K,0.00%
10/14/2014,7283.30,"7,578.60","7,578.60","7,283.30",911.00K,-3.90%
10/15/2014,7283.30,"7,381.70","7,381.70","7,184.90",578.76K,0.00%
10/16/2014,6791.20,"7,283.30","7,381.70","6,791.20",2.68M,-6.76%
10/17/2014,6692.80,"6,692.80","6,889.60","6,495.90",976.52K,-1.45%
10/20/2014,6692.80,"6,692.80","6,791.20","6,594.40",543.28K,0.00%
10/21/2014,6692.80,"6,791.20","6,791.20","6,594.40",359.27K,0.00%
10/22/2014,6791.20,"6,692.80","6,791.20","6,594.40",395.98K,1.47%
10/23/2014,6594.40,"6,791.20","6,791.20","6,594.40",399.39K,-2.90%
10/24/2014,6495.90,"6,594.40","6,692.80","6,495.90",389.86K,-1.49%
10/27/2014,6200.70,"6,495.90","6,495.90","6,200.70",365.29K,-4.54%
10/28/2014,6397.50,"6,200.70","6,495.90","6,200.70",375.16K,3.17%
10/29/2014,6594.40,"6,495.90","6,692.80","6,397.50",309.34K,3.08%
10/30/2014,6397.50,"6,594.40","6,692.80","6,397.50",298.88K,-2.99%
10/31/2014,6594.40,"6,495.90","6,594.40","6,397.50",200.80K,3.08%
11/3/2014,6594.40,"6,692.80","6,692.80","6,495.90",313.49K,0.00%
11/4/2014,6594.40,"6,495.90","6,594.40","6,495.90",140.89K,0.00%
11/5/2014,6495.90,"6,594.40","6,594.40","6,397.50",231.44K,-1.49%
11/6/2014,6495.90,"6,495.90","6,594.40","6,495.90",172.95K,0.00%
11/7/2014,6594.40,"6,495.90","6,594.40","6,495.90",211.79K,1.52%
11/10/2014,6594.40,"6,692.80","6,791.20","6,594.40",264.87K,0.00%
11/11/2014,6594.40,"6,594.40","6,692.80","6,594.40",216.93K,0.00%
11/12/2014,6692.80,"6,692.80","6,692.80","6,594.40",202.52K,1.49%
11/13/2014,6692.80,"6,692.80","6,791.20","6,594.40",561.04K,0.00%
11/14/2014,6692.80,"6,692.80","6,692.80","6,594.40",189.37K,0.00%
11/17/2014,6692.80,"6,791.20","6,791.20","6,594.40",148.23K,0.00%
11/18/2014,6594.40,"6,692.80","6,692.80","6,594.40",301.25K,-1.47%
11/19/2014,6594.40,"6,594.40","6,594.40","6,495.90",152.95K,0.00%
11/20/2014,6594.40,"6,594.40","6,692.80","6,495.90",213.71K,0.00%
11/21/2014,6594.40,"6,594.40","6,692.80","6,495.90",275.54K,0.00%
11/24/2014,6397.50,"6,495.90","6,594.40","6,397.50",352.29K,-2.99%
11/25/2014,6397.50,"6,397.50","6,495.90","6,299.10",302.54K,0.00%
11/26/2014,6299.10,"6,397.50","6,495.90","6,299.10",387.39K,-1.54%
11/27/2014,6495.90,"6,397.50","6,495.90","6,200.70",154.28K,3.12%
11/28/2014,6594.40,"6,495.90","6,594.40","6,397.50",187.08K,1.52%
12/1/2014,6397.50,"6,594.40","6,594.40","6,397.50",217.20K,-2.99%
12/2/2014,6495.90,"6,397.50","6,495.90","6,397.50",89.91K,1.54%
12/3/2014,6495.90,"6,495.90","6,594.40","6,397.50",129.72K,0.00%
12/4/2014,6495.90,"6,495.90","6,692.80","6,495.90",218.09K,0.00%
12/5/2014,6594.40,"6,495.90","6,594.40","6,495.90",280.68K,1.52%
12/8/2014,6397.50,"6,692.80","6,692.80","6,397.50",300.91K,-2.99%
12/9/2014,6200.70,"6,594.40","6,594.40","6,200.70",168.44K,-3.08%
12/10/2014,6397.50,"6,200.70","6,397.50","6,200.70",200.51K,3.17%
12/11/2014,6200.70,"6,397.50","6,397.50","6,200.70",110.06K,-3.08%
12/12/2014,6299.10,"6,299.10","6,397.50","6,299.10",93.27K,1.59%
12/15/2014,6397.50,"6,299.10","6,397.50","6,299.10",61.96K,1.56%
12/16/2014,6200.70,"6,299.10","6,397.50","6,102.20",154.10K,-3.08%
12/17/2014,6003.80,"6,299.10","6,299.10","5,807.00",193.08K,-3.18%
12/18/2014,6200.70,"6,003.80","6,200.70","6,003.80",102.83K,3.28%
12/19/2014,5905.40,"6,200.70","6,200.70","5,905.40",154.02K,-4.76%
12/22/2014,6003.80,"5,905.40","6,102.20","5,905.40",88.91K,1.67%
12/23/2014,6003.80,"6,003.80","6,102.20","5,905.40",69.25K,0.00%
12/24/2014,6003.80,"6,003.80","6,102.20","5,905.40",33.54K,0.00%
12/25/2014,5905.40,"6,003.80","6,102.20","5,807.00",36.44K,-1.64%
12/26/2014,5905.40,"6,003.80","6,003.80","5,708.60",115.01K,0.00%
12/29/2014,5610.10,"5,905.40","5,905.40","5,610.10",115.79K,-5.00%
12/30/2014,5807.00,"5,610.10","5,807.00","5,413.30",237.11K,3.51%
12/31/2014,6003.80,"5,708.60","6,102.20","5,708.60",124.38K,3.39%
1/5/2015,6102.20,"6,003.80","6,102.20","6,003.80",94.66K,1.64%
1/6/2015,6102.20,"6,003.80","6,102.20","5,905.40",50.43K,0.00%
1/7/2015,6200.70,"6,102.20","6,299.10","6,102.20",396.91K,1.61%
1/8/2015,6200.70,"6,200.70","6,299.10","6,102.20",141.57K,0.00%
1/9/2015,6299.10,"6,200.70","6,397.50","6,102.20",457.11K,1.59%
1/12/2015,6200.70,"6,299.10","6,299.10","6,102.20",83.78K,-1.56%
1/13/2015,6200.70,"6,102.20","6,299.10","6,102.20",146.48K,0.00%
1/14/2015,6299.10,"6,200.70","6,299.10","6,102.20",100.88K,1.59%
1/15/2015,6299.10,"6,299.10","6,299.10","6,200.70",101.55K,0.00%
1/16/2015,6200.70,"6,200.70","6,495.90","6,200.70",345.79K,-1.56%
1/19/2015,6594.40,"6,299.10","6,594.40","6,299.10",853.16K,6.35%
1/20/2015,6495.90,"6,594.40","6,594.40","6,397.50",219.83K,-1.49%
1/21/2015,6299.10,"6,397.50","6,495.90","6,299.10",106.56K,-3.03%
1/22/2015,6397.50,"6,397.50","6,397.50","6,299.10",248.02K,1.56%
1/23/2015,6397.50,"6,495.90","6,495.90","6,299.10",316.76K,0.00%
1/26/2015,6495.90,"6,495.90","6,495.90","6,299.10",169.43K,1.54%
1/27/2015,6397.50,"6,397.50","6,594.40","6,299.10",197.50K,-1.51%
1/28/2015,6299.10,"6,299.10","6,397.50","6,299.10",230.41K,-1.54%
1/29/2015,6299.10,"6,397.50","6,397.50","6,200.70",114.58K,0.00%
1/30/2015,6200.70,"6,299.10","6,397.50","6,102.20",307.60K,-1.56%
2/2/2015,6102.20,"6,299.10","6,299.10","6,003.80",92.46K,-1.59%
2/3/2015,5905.40,"6,102.20","6,102.20","5,807.00",194.49K,-3.23%
2/4/2015,5905.40,"5,905.40","5,905.40","5,807.00",139.02K,0.00%
2/5/2015,5905.40,"5,905.40","6,102.20","5,905.40",112.72K,0.00%
2/6/2015,5905.40,"6,003.80","6,003.80","5,905.40",71.69K,0.00%
2/9/2015,5905.40,"6,003.80","6,102.20","5,807.00",62.34K,0.00%
2/10/2015,6003.80,"6,003.80","6,003.80","5,807.00",92.74K,1.67%
2/11/2015,6102.20,"6,003.80","6,102.20","5,905.40",47.01K,1.64%
2/12/2015,6102.20,"6,003.80","6,200.70","6,003.80",49.47K,0.00%
2/13/2015,6003.80,"6,003.80","6,200.70","6,003.80",75.93K,-1.61%
2/24/2015,6200.70,"6,102.20","6,200.70","6,102.20",96.82K,3.28%
2/25/2015,6200.70,"6,102.20","6,200.70","6,102.20",50.27K,0.00%
2/26/2015,6102.20,"6,200.70","6,200.70","6,003.80",80.24K,-1.59%
2/27/2015,6003.80,"6,102.20","6,200.70","6,003.80",108.36K,-1.61%
3/2/2015,6003.80,"6,003.80","6,102.20","5,905.40",37.85K,0.00%
3/3/2015,6003.80,"6,003.80","6,102.20","5,807.00",229.85K,0.00%
3/4/2015,6397.50,"6,102.20","6,397.50","6,102.20",679.50K,6.56%
3/5/2015,6299.10,"6,495.90","6,495.90","6,299.10",351.78K,-1.54%
3/6/2015,6299.10,"6,299.10","6,299.10","6,200.70",74.44K,0.00%
3/9/2015,6102.20,"6,200.70","6,299.10","6,102.20",208.34K,-3.13%
3/10/2015,6200.70,"6,102.20","6,397.50","6,102.20",326.43K,1.61%
3/11/2015,6200.70,"6,200.70","6,299.10","6,102.20",77.51K,0.00%
3/12/2015,6200.70,"6,299.10","6,299.10","6,200.70",172.57K,0.00%
3/13/2015,6200.70,"6,200.70","6,299.10","6,102.20",248.98K,0.00%
3/16/2015,6102.20,"6,299.10","6,299.10","6,102.20",174.59K,-1.59%
3/17/2015,6102.20,"6,102.20","6,200.70","6,102.20",174.16K,0.00%
3/18/2015,6102.20,"6,102.20","6,200.70","6,003.80",122.83K,0.00%
3/19/2015,6003.80,"6,200.70","6,200.70","5,905.40",169.29K,-1.61%
3/20/2015,6003.80,"5,905.40","6,003.80","5,905.40",179.88K,0.00%
3/23/2015,6003.80,"6,003.80","6,102.20","5,905.40",214.08K,0.00%
3/24/2015,5905.40,"5,905.40","5,905.40","5,708.60",339.10K,-1.64%
3/25/2015,5708.60,"5,905.40","6,003.80","5,708.60",200.56K,-3.33%
3/26/2015,5708.60,"5,807.00","5,905.40","5,708.60",189.86K,0.00%
3/27/2015,5708.60,"5,807.00","5,807.00","5,610.10",340.83K,0.00%
3/30/2015,5511.70,"5,807.00","5,807.00","5,511.70",317.92K,-3.45%
3/31/2015,5610.10,"5,511.70","5,708.60","5,511.70",113.18K,1.79%
4/1/2015,5413.30,"5,610.10","5,708.60","5,413.30",251.56K,-3.51%
4/2/2015,5708.60,"5,610.10","5,708.60","5,314.90",199.78K,5.46%
4/3/2015,5610.10,"5,708.60","5,708.60","5,511.70",67.26K,-1.73%
4/6/2015,5511.70,"5,610.10","5,610.10","5,511.70",84.29K,-1.75%
4/7/2015,5708.60,"5,511.70","5,708.60","5,511.70",75.91K,3.57%
4/8/2015,5610.10,"5,708.60","5,708.60","5,610.10",51.44K,-1.73%
4/9/2015,5610.10,"5,610.10","5,708.60","5,610.10",220.09K,0.00%
4/10/2015,5708.60,"5,610.10","5,807.00","5,610.10",215.33K,1.76%
4/13/2015,5708.60,"5,807.00","5,807.00","5,610.10",57.46K,0.00%
4/14/2015,5610.10,"5,610.10","5,708.60","5,610.10",37.90K,-1.73%
4/15/2015,5511.70,"5,610.10","5,610.10","5,511.70",37.09K,-1.75%
4/16/2015,5807.00,"5,610.10","5,807.00","5,610.10",610.29K,5.36%
4/17/2015,5905.40,"5,708.60","6,003.80","5,708.60",165.03K,1.69%
4/20/2015,5708.60,"5,807.00","5,905.40","5,610.10",112.94K,-3.33%
4/21/2015,5807.00,"5,708.60","5,807.00","5,708.60",161.91K,1.72%
4/22/2015,5807.00,"5,708.60","5,807.00","5,708.60",109.30K,0.00%
4/23/2015,5807.00,"5,807.00","5,807.00","5,610.10",57.03K,0.00%
4/24/2015,5708.60,"5,610.10","5,807.00","5,610.10",59.75K,-1.69%
4/27/2015,5708.60,"5,610.10","5,807.00","5,610.10",17.96K,0.00%
5/4/2015,5314.90,"5,708.60","5,708.60","5,314.90",309.05K,-6.90%
5/5/2015,5413.30,"5,314.90","5,511.70","5,216.40",124.39K,1.85%
5/6/2015,5216.40,"5,413.30","5,413.30","5,216.40",54.69K,-3.64%
5/7/2015,5216.40,"5,118.00","5,314.90","5,118.00",132.81K,0.00%
5/8/2015,5413.30,"5,216.40","5,413.30","5,216.40",87.49K,3.77%
5/11/2015,5413.30,"5,413.30","5,413.30","5,216.40",26.41K,0.00%
5/12/2015,5216.40,"5,216.40","5,314.90","5,118.00",132.49K,-3.64%
5/13/2015,5118.00,"5,216.40","5,216.40","5,118.00",69.19K,-1.89%
5/14/2015,5118.00,"5,118.00","5,216.40","5,019.60",47.77K,0.00%
5/15/2015,5019.60,"5,118.00","5,216.40","4,921.20",70.16K,-1.92%
5/18/2015,4921.20,"5,019.60","5,019.60","4,822.70",112.38K,-1.96%
5/19/2015,4921.20,"4,822.70","4,921.20","4,822.70",75.26K,0.00%
5/20/2015,5216.40,"4,822.70","5,216.40","4,822.70",208.66K,6.00%
5/21/2015,5413.30,"5,314.90","5,511.70","5,216.40",304.06K,3.77%
5/22/2015,5511.70,"5,511.70","5,511.70","5,314.90",102.90K,1.82%
5/25/2015,5413.30,"5,413.30","5,511.70","5,314.90",124.42K,-1.79%
5/26/2015,5511.70,"5,413.30","5,511.70","5,314.90",141.01K,1.82%
5/27/2015,5413.30,"5,511.70","5,610.10","5,314.90",174.15K,-1.79%
5/28/2015,5610.10,"5,511.70","5,708.60","5,413.30",345.72K,3.64%
5/29/2015,5610.10,"5,708.60","5,708.60","5,511.70",58.93K,0.00%
6/1/2015,5511.70,"5,610.10","5,610.10","5,413.30",121.29K,-1.75%
6/2/2015,5413.30,"5,511.70","5,610.10","5,314.90",225.49K,-1.79%
6/3/2015,5413.30,"5,413.30","5,511.70","5,413.30",118.22K,0.00%
6/4/2015,5511.70,"5,413.30","5,610.10","5,413.30",135.65K,1.82%
6/5/2015,5610.10,"5,511.70","5,708.60","5,413.30",401.18K,1.79%
6/8/2015,5807.00,"5,708.60","5,807.00","5,610.10",290.46K,3.51%
6/9/2015,5610.10,"5,708.60","5,708.60","5,413.30",206.82K,-3.39%
6/10/2015,5708.60,"5,610.10","5,708.60","5,511.70",113.15K,1.76%
6/11/2015,5708.60,"5,610.10","5,807.00","5,610.10",275.83K,0.00%
6/12/2015,6102.20,"6,102.20","6,102.20","6,003.80",848.17K,6.89%
6/15/2015,6495.90,"6,495.90","6,495.90","6,495.90",1.09M,6.45%
6/16/2015,6397.50,"6,791.20","6,791.20","6,299.10",1.50M,-1.51%
6/17/2015,6299.10,"6,299.10","6,495.90","6,200.70",935.77K,-1.54%
6/18/2015,6692.80,"6,299.10","6,692.80","6,299.10",1.62M,6.25%
6/19/2015,6495.90,"6,692.80","6,988.10","6,495.90",1.55M,-2.94%
6/22/2015,6200.70,"6,495.90","6,594.40","6,102.20",1.96M,-4.54%
6/23/2015,6200.70,"6,200.70","6,495.90","6,200.70",900.72K,0.00%
6/24/2015,6200.70,"6,299.10","6,397.50","6,200.70",821.71K,0.00%
6/25/2015,6299.10,"6,299.10","6,397.50","6,200.70",1.02M,1.59%
6/26/2015,6397.50,"6,299.10","6,692.80","6,299.10",1.69M,1.56%
6/29/2015,6495.90,"6,495.90","6,495.90","6,299.10",815.16K,1.54%
6/30/2015,6102.20,"6,397.50","6,397.50","6,102.20",822.99K,-6.06%
7/1/2015,5905.40,"6,200.70","6,200.70","5,708.60",2.13M,-3.23%
7/2/2015,6102.20,"5,807.00","6,102.20","5,708.60",819.13K,3.33%
7/3/2015,5807.00,"6,003.80","6,102.20","5,807.00",1.28M,-4.84%
7/6/2015,5807.00,"5,905.40","5,905.40","5,807.00",572.39K,0.00%
