Date,Price,Open,High,Low,Vol.,Change %
10/3/2023,21600,"21,800.00",21900.00,"21,600.00",5.51M,-1.37%
10/2/2023,21900,"21,800.00",21950.00,"21,700.00",3.81M,0.23%
9/29/2023,21850,"21,800.00",22050.00,"21,800.00",2.34M,0.46%
9/28/2023,21750,"21,850.00",22000.00,"21,700.00",4.99M,-1.14%
9/27/2023,22000,"21,900.00",22000.00,"21,750.00",5.69M,0.46%
9/26/2023,21900,"22,050.00",22250.00,"21,850.00",9.40M,-0.45%
9/25/2023,22000,"22,300.00",22350.00,"22,000.00",7.62M,-1.35%
9/22/2023,22300,"22,200.00",22500.00,"22,100.00",9.79M,-0.45%
9/21/2023,22400,"22,400.00",22550.00,"22,350.00",5.43M,-0.22%
9/20/2023,22450,"22,300.00",22550.00,"22,250.00",5.29M,0.67%
9/19/2023,22300,"22,450.00",22600.00,"22,250.00",8.08M,-0.67%
9/18/2023,22450,"22,600.00",22650.00,"22,300.00",4.36M,-0.88%
9/15/2023,22650,"22,600.00",22750.00,"22,450.00",5.25M,0.89%
9/14/2023,22450,"22,500.00",22800.00,"22,400.00",6.19M,-0.44%
9/13/2023,22550,"22,750.00",22800.00,"22,450.00",6.94M,-0.88%
9/12/2023,22750,"22,350.00",22750.00,"22,200.00",6.68M,1.79%
9/11/2023,22350,"22,800.00",22900.00,"22,250.00",10.54M,-1.76%
9/8/2023,22750,"22,900.00",22950.00,"22,700.00",5.53M,-0.66%
9/7/2023,22900,"23,000.00",23150.00,"22,750.00",9.85M,-0.22%
9/6/2023,22950,"22,750.00",22950.00,"22,600.00",4.78M,0.88%
9/5/2023,22750,"22,700.00",23050.00,"22,650.00",7.63M,0.66%
8/31/2023,22600,"22,450.00",22600.00,"22,450.00",7.21M,0.67%
8/30/2023,22450,"22,050.00",22500.00,"22,050.00",7.22M,1.81%
8/29/2023,22050,"22,050.00",22200.00,"21,950.00",5.77M,0.00%
8/28/2023,22050,"22,000.00",22100.00,"21,950.00",5.16M,0.46%
8/25/2023,21950,"22,000.00",22050.00,"21,850.00",5.38M,-0.45%
8/24/2023,22050,"21,850.00",22250.00,"21,850.00",5.31M,0.92%
8/23/2023,21850,"22,200.00",22300.00,"21,850.00",5.54M,-0.91%
8/22/2023,22050,"22,100.00",22150.00,"21,600.00",9.07M,0.23%
8/21/2023,22000,"21,850.00",22200.00,"21,850.00",7.97M,0.46%
8/18/2023,21900,"22,700.00",22700.00,"22,000.00",18.51M,-3.52%
8/17/2023,22700,"22,950.00",23000.00,"22,700.00",10.12M,-0.87%
8/16/2023,22900,"22,850.00",23050.00,"22,800.00",8.40M,0.22%
8/15/2023,22850,"23,150.00",23250.00,"22,850.00",6.46M,-0.87%
8/14/2023,23050,"22,900.00",23050.00,"22,800.00",10.44M,0.66%
8/11/2023,22900,"22,950.00",23000.00,"22,600.00",9.16M,0.00%
8/10/2023,22900,"23,250.00",23350.00,"22,900.00",12.69M,-1.29%
8/9/2023,23200,"23,400.00",23600.00,"23,150.00",15.56M,-0.85%
8/8/2023,23400,"23,800.00",23900.00,"23,300.00",15.27M,-1.47%
8/7/2023,23750,"23,950.00",24050.00,"23,600.00",28.09M,-2.66%
8/4/2023,24400,"23,600.00",24400.00,"23,250.00",18.67M,4.05%
8/3/2023,23450,"23,050.00",23500.00,"23,000.00",17.01M,1.52%
8/2/2023,23100,"22,800.00",23150.00,"22,800.00",12.41M,1.09%
8/1/2023,22850,"23,250.00",23250.00,"22,750.00",13.71M,-0.44%
7/31/2023,22950,"22,500.00",22950.00,"22,450.00",19.21M,3.38%
7/28/2023,22200,"22,200.00",22400.00,"22,050.00",8.61M,0.23%
7/27/2023,22150,"22,300.00",22350.00,"22,050.00",7.21M,-0.67%
7/26/2023,22300,"22,300.00",22450.00,"22,200.00",5.97M,0.00%
7/25/2023,22300,"22,000.00",22500.00,"22,000.00",13.70M,1.13%
7/24/2023,22050,"22,100.00",22200.00,"21,950.00",6.76M,-0.23%
7/21/2023,22100,"22,000.00",22100.00,"21,900.00",6.68M,0.45%
7/20/2023,22000,"22,000.00",22050.00,"21,900.00",6.28M,0.00%
7/19/2023,22000,"22,000.00",22150.00,"21,950.00",9.55M,0.00%
7/18/2023,22000,"21,900.00",22000.00,"21,850.00",6.78M,0.00%
7/17/2023,22000,"22,050.00",22050.00,"21,900.00",6.53M,0.00%
7/14/2023,22000,"22,050.00",22100.00,"21,800.00",6.90M,0.00%
7/13/2023,22000,"22,000.00",22000.00,"21,800.00",6.74M,0.69%
7/12/2023,21850,"22,200.00",22200.00,"21,800.00",5.19M,-0.68%
7/11/2023,22000,"22,300.00",22300.00,"21,950.00",8.85M,0.23%
7/10/2023,21950,"21,750.00",22100.00,"21,700.00",9.03M,1.15%
7/7/2023,21700,"21,700.00",21750.00,"21,500.00",7.14M,0.00%
7/6/2023,21700,"21,950.00",22000.00,"21,650.00",6.42M,-1.14%
7/5/2023,21950,"22,000.00",22100.00,"21,950.00",8.12M,-0.23%
7/4/2023,22000,"21,950.00",22050.00,"21,900.00",4.35M,-0.23%
7/3/2023,22050,"22,050.00",22100.00,"21,950.00",4.03M,0.00%
6/30/2023,22050,"21,900.00",22050.00,"21,800.00",5.12M,0.68%
6/29/2023,21900,"22,300.00",22400.00,"21,900.00",8.15M,-1.79%
6/28/2023,22300,"22,200.00",22400.00,"22,100.00",8.23M,0.45%
6/27/2023,22200,"22,550.00",22550.00,"22,200.00",5.62M,-0.22%
6/26/2023,22250,"22,200.00",22500.00,"22,000.00",11.78M,1.60%
6/23/2023,21900,"21,700.00",21900.00,"21,600.00",11.43M,1.15%
6/22/2023,21650,"21,750.00",21900.00,"21,650.00",7.97M,-0.23%
6/21/2023,21700,"21,600.00",21700.00,"21,550.00",5.48M,0.23%
6/20/2023,21650,"21,650.00",21700.00,"21,500.00",5.64M,0.00%
6/19/2023,21650,"21,800.00",21850.00,"21,600.00",4.66M,-0.69%
6/16/2023,21800,"21,700.00",22100.00,"21,600.00",14.41M,0.46%
6/15/2023,21700,"21,650.00",21700.00,"21,550.00",5.41M,0.23%
6/14/2023,21650,"21,650.00",21900.00,"21,600.00",8.03M,0.23%
6/13/2023,21600,"21,500.00",21600.00,"21,400.00",7.97M,0.70%
6/12/2023,21450,"21,650.00",21650.00,"21,350.00",4.29M,-0.46%
6/9/2023,21550,"21,650.00",21650.00,"21,300.00",7.46M,-0.23%
6/8/2023,21600,"21,800.00",21900.00,"21,600.00",9.68M,-1.14%
6/7/2023,21850,"21,800.00",22000.00,"21,800.00",9.18M,0.23%
6/6/2023,21800,"21,800.00",21850.00,"21,700.00",9.94M,0.23%
6/5/2023,21750,"22,000.00",22150.00,"21,650.00",13.84M,-0.23%
6/2/2023,21800,"21,500.00",22100.00,"21,450.00",15.03M,1.87%
6/1/2023,21400,"21,500.00",21750.00,"21,250.00",12.76M,-15.75%
5/31/2023,25400,"25,200.00",25400.00,"25,000.00",29.15M,0.79%
5/30/2023,25200,"25,300.00",25300.00,"25,000.00",22.60M,0.20%
5/29/2023,25150,"25,100.00",25300.00,"25,000.00",16.57M,0.60%
5/26/2023,25000,"25,200.00",25200.00,"24,950.00",8.56M,-0.40%
5/25/2023,25100,"25,200.00",25200.00,"24,900.00",8.79M,-0.20%
5/24/2023,25150,"25,500.00",25500.00,"24,950.00",11.05M,-0.79%
5/23/2023,25350,"25,200.00",25600.00,"25,000.00",21.72M,1.20%
5/22/2023,25050,"25,000.00",25050.00,"24,900.00",4.58M,0.40%
5/19/2023,24950,"25,050.00",25050.00,"24,750.00",4.01M,-0.20%
5/18/2023,25000,"24,900.00",25100.00,"24,850.00",3.35M,0.40%
5/17/2023,24900,"25,000.00",25150.00,"24,850.00",3.45M,-0.40%
5/16/2023,25000,"25,000.00",25050.00,"24,900.00",1.46M,0.00%
5/15/2023,25000,"25,200.00",25300.00,"24,950.00",6.38M,0.00%
5/12/2023,25000,"25,000.00",25050.00,"24,800.00",2.35M,0.40%
5/11/2023,24900,"25,000.00",25100.00,"24,800.00",2.55M,0.00%
5/10/2023,24900,"24,900.00",24950.00,"24,800.00",1.96M,0.00%
5/9/2023,24900,"25,000.00",25050.00,"24,800.00",3.11M,-0.20%
5/8/2023,24950,"24,650.00",25000.00,"24,600.00",2.30M,1.22%
5/5/2023,24650,"24,500.00",24750.00,"24,500.00",2.62M,-0.20%
5/4/2023,24700,"24,300.00",24750.00,"24,300.00",4.30M,2.07%
4/28/2023,24200,"24,200.00",24400.00,"24,150.00",9.77M,0.21%
4/27/2023,24150,"24,200.00",24450.00,"24,100.00",2.18M,0.00%
4/26/2023,24150,"24,150.00",24200.00,"23,950.00",3.86M,0.00%
4/25/2023,24150,"24,300.00",24450.00,"24,100.00",6.17M,-0.21%
4/24/2023,24200,"24,300.00",24450.00,"24,100.00",2.27M,-0.21%
4/21/2023,24250,"24,300.00",24400.00,"24,250.00",2.47M,0.00%
4/20/2023,24250,"24,500.00",24550.00,"24,200.00",2.47M,-0.61%
4/19/2023,24400,"24,800.00",24800.00,"24,400.00",4.60M,-1.41%
4/18/2023,24750,"25,000.00",25000.00,"24,750.00",2.10M,-1.00%
4/17/2023,25000,"24,950.00",25000.00,"24,800.00",1.65M,0.20%
4/14/2023,24950,"25,050.00",25100.00,"24,850.00",5.02M,0.00%
4/13/2023,24950,"24,950.00",25050.00,"24,850.00",2.52M,0.40%
4/12/2023,24850,"25,000.00",25050.00,"24,800.00",3.22M,-0.40%
4/11/2023,24950,"24,900.00",25050.00,"24,700.00",1.60M,-0.20%
4/10/2023,25000,"25,100.00",25150.00,"24,850.00",3.64M,-0.20%
4/7/2023,25050,"24,950.00",25100.00,"24,900.00",3.14M,0.60%
4/6/2023,24900,"25,400.00",25450.00,"24,900.00",4.33M,-1.58%
4/5/2023,25300,"25,100.00",25300.00,"25,050.00",3.32M,0.60%
4/4/2023,25150,"25,250.00",25350.00,"25,050.00",7.19M,-0.40%
4/3/2023,25250,"25,250.00",25400.00,"25,000.00",9.97M,1.00%
3/31/2023,25000,"24,700.00",25250.00,"24,650.00",5.88M,1.63%
3/30/2023,24600,"24,600.00",24700.00,"24,550.00",2.12M,0.82%
3/29/2023,24400,"24,500.00",24600.00,"24,350.00",15.18M,-0.20%
3/28/2023,24450,"24,650.00",24800.00,"24,450.00",8.29M,0.00%
3/27/2023,24450,"24,600.00",24750.00,"24,350.00",2.46M,-0.41%
3/24/2023,24550,"24,600.00",24850.00,"24,500.00",1.68M,0.20%
3/23/2023,24500,"24,100.00",24600.00,"23,950.00",7.08M,1.45%
3/22/2023,24150,"24,350.00",24350.00,"24,050.00",1.86M,-0.21%
3/21/2023,24200,"24,400.00",24400.00,"23,850.00",1.49M,0.83%
3/20/2023,24000,"24,200.00",24350.00,"24,000.00",2.46M,-1.44%
3/17/2023,24350,"24,550.00",24650.00,"24,350.00",1.25M,-0.20%
3/16/2023,24400,"24,500.00",24750.00,"24,150.00",2.50M,-1.61%
3/15/2023,24800,"24,600.00",24800.00,"24,450.00",1.96M,3.12%
3/14/2023,24050,"24,550.00",24700.00,"23,950.00",6.77M,-1.84%
3/13/2023,24500,"24,750.00",24950.00,"24,350.00",4.02M,-1.61%
3/10/2023,24900,"25,050.00",25200.00,"24,750.00",2.42M,-1.78%
3/9/2023,25350,"25,000.00",25450.00,"24,900.00",3.74M,1.40%
3/8/2023,25000,"24,250.00",25000.00,"24,250.00",2.78M,2.04%
3/7/2023,24500,"24,750.00",25000.00,"24,300.00",4.64M,0.82%
3/6/2023,24300,"24,850.00",25100.00,"24,300.00",5.22M,-0.82%
3/3/2023,24500,"25,050.00",25300.00,"24,500.00",2.40M,-2.20%
3/2/2023,25050,"25,000.00",25450.00,"25,000.00",3.34M,-0.40%
3/1/2023,25150,"24,400.00",25200.00,"24,200.00",2.54M,3.07%
2/28/2023,24400,"24,500.00",24750.00,"24,250.00",6.15M,0.62%
2/27/2023,24250,"24,500.00",24600.00,"24,100.00",3.11M,-1.42%
2/24/2023,24600,"25,000.00",25300.00,"24,550.00",2.23M,-3.15%
2/23/2023,25400,"24,750.00",25500.00,"24,250.00",3.86M,2.21%
2/22/2023,24850,"25,200.00",25550.00,"24,850.00",2.65M,-2.55%
2/21/2023,25500,"25,800.00",26000.00,"25,500.00",1.72M,-1.16%
2/20/2023,25800,"24,700.00",25800.00,"24,650.00",4.90M,4.03%
2/17/2023,24800,"24,850.00",24950.00,"24,550.00",1.72M,0.00%
2/16/2023,24800,"24,800.00",24800.00,"24,400.00",1.62M,1.02%
2/15/2023,24550,"23,900.00",24650.00,"23,750.00",3.33M,2.94%
2/14/2023,23850,"24,100.00",24100.00,"23,800.00",1.44M,-0.21%
2/13/2023,23900,"24,150.00",24150.00,"23,800.00",2.59M,-1.24%
2/10/2023,24200,"24,600.00",24750.00,"24,200.00",2.01M,-1.22%
2/9/2023,24500,"24,650.00",25100.00,"24,500.00",3.23M,-0.61%
2/8/2023,24650,"24,800.00",25050.00,"24,550.00",1.92M,0.20%
2/7/2023,24600,"25,000.00",25100.00,"24,400.00",2.47M,-1.20%
2/6/2023,24900,"24,400.00",25150.00,"24,150.00",2.40M,1.63%
2/3/2023,24500,"25,000.00",25250.00,"24,400.00",9.53M,-2.00%
2/2/2023,25000,"25,150.00",25600.00,"24,800.00",2.88M,-0.79%
2/1/2023,25200,"26,100.00",26250.00,"25,100.00",3.48M,-3.26%
1/31/2023,26050,"25,400.00",26050.00,"25,000.00",3.48M,2.56%
1/30/2023,25400,"26,300.00",26350.00,"25,400.00",5.40M,-3.61%
1/27/2023,26350,"26,350.00",26500.00,"25,900.00",3.76M,1.35%
1/19/2023,26000,"25,500.00",26000.00,"25,450.00",5.52M,1.96%
1/18/2023,25500,"25,300.00",25700.00,"25,100.00",5.44M,0.79%
1/17/2023,25300,"25,050.00",25450.00,"24,950.00",3.98M,1.20%
1/16/2023,25000,"24,150.00",25000.00,"24,150.00",3.54M,3.52%
1/13/2023,24150,"24,600.00",24800.00,"24,150.00",2.15M,-1.43%
1/12/2023,24500,"24,200.00",24650.00,"24,200.00",2.88M,1.24%
1/11/2023,24200,"23,600.00",24450.00,"23,450.00",5.34M,3.20%
1/10/2023,23450,"23,250.00",23450.00,"22,950.00",3.06M,1.52%
1/9/2023,23100,"23,350.00",23350.00,"22,950.00",1.75M,-0.22%
1/6/2023,23150,"22,800.00",23350.00,"22,600.00",3.40M,1.31%
1/5/2023,22850,"22,750.00",23000.00,"22,650.00",2.10M,0.88%
1/4/2023,22650,"22,850.00",22850.00,"22,550.00",1.64M,-0.22%
1/3/2023,22700,"22,000.00",22700.00,"21,950.00",1.55M,3.65%
12/30/2022,21900,"22,000.00",22200.00,"21,800.00",1.34M,-0.45%
12/29/2022,22000,"22,000.00",22400.00,"21,800.00",1.81M,0.00%
12/28/2022,22000,"22,100.00",22450.00,"21,950.00",1.83M,-0.45%
12/27/2022,22100,"22,100.00",22600.00,"22,000.00",2.04M,0.00%
12/26/2022,22100,"22,900.00",22900.00,"22,100.00",1.78M,-3.49%
12/23/2022,22900,"22,900.00",22900.00,"22,300.00",1.74M,0.00%
12/22/2022,22900,"23,000.00",23000.00,"22,750.00",1.96M,0.44%
12/21/2022,22800,"22,600.00",23000.00,"22,300.00",1.89M,1.11%
12/20/2022,22550,"22,750.00",22900.00,"22,200.00",2.57M,-0.88%
12/19/2022,22750,"22,900.00",23250.00,"22,750.00",3.38M,-1.09%
12/16/2022,23000,"23,000.00",23400.00,"22,850.00",2.22M,-0.86%
12/15/2022,23200,"23,000.00",23500.00,"23,000.00",4.11M,0.22%
12/14/2022,23150,"23,100.00",23450.00,"22,750.00",3.29M,0.43%
12/13/2022,23050,"22,400.00",23050.00,"22,250.00",2.69M,2.44%
12/12/2022,22500,"23,050.00",23300.00,"22,500.00",3.18M,-2.39%
12/9/2022,23050,"22,750.00",23200.00,"22,450.00",3.32M,1.77%
12/8/2022,22650,"22,450.00",23800.00,"22,100.00",4.80M,1.57%
12/7/2022,22300,"22,500.00",22500.00,"21,750.00",3.30M,0.00%
12/6/2022,22300,"23,600.00",23750.00,"22,300.00",5.16M,-5.51%
12/5/2022,23600,"23,550.00",24000.00,"23,200.00",4.72M,0.43%
12/2/2022,23500,"22,500.00",23500.00,"22,150.00",4.79M,4.44%
12/1/2022,22500,"22,300.00",22850.00,"22,000.00",6.81M,1.81%
11/30/2022,22100,"22,250.00",22450.00,"21,800.00",4.12M,-0.23%
11/29/2022,22150,"22,250.00",22250.00,"21,700.00",3.94M,-0.45%
11/28/2022,22250,"21,600.00",22250.00,"21,550.00",5.24M,3.49%
11/25/2022,21500,"21,500.00",21500.00,"21,050.00",2.83M,2.38%
11/24/2022,21000,"20,600.00",21200.00,"20,400.00",2.31M,1.69%
11/23/2022,20650,"20,400.00",20950.00,"20,350.00",2.55M,1.47%
11/22/2022,20350,"20,400.00",21350.00,"20,350.00",4.43M,-1.21%
11/21/2022,20600,"21,200.00",21200.00,"20,600.00",2.28M,-2.60%
11/18/2022,21150,"20,800.00",21450.00,"20,600.00",3.54M,0.48%
11/17/2022,21050,"20,800.00",21350.00,"20,800.00",4.30M,3.19%
11/16/2022,20400,"18,900.00",20400.00,"17,900.00",7.40M,6.81%
11/15/2022,19100,"20,250.00",20450.00,"19,100.00",6.56M,-5.91%
11/14/2022,20300,"20,500.00",20700.00,"19,950.00",5.26M,-2.40%
11/11/2022,20800,"20,700.00",21200.00,"20,450.00",4.33M,4.00%
11/10/2022,20000,"20,650.00",20900.00,"19,500.00",5.46M,-3.61%
11/9/2022,20750,"21,400.00",21700.00,"20,700.00",3.28M,-2.58%
11/8/2022,21300,"20,600.00",21750.00,"20,150.00",4.07M,3.15%
11/7/2022,20650,"20,900.00",21000.00,"20,200.00",4.91M,2.48%
11/4/2022,20150,"21,350.00",21400.00,"19,950.00",12.62M,-5.62%
11/3/2022,21350,"21,500.00",22000.00,"21,350.00",3.28M,-2.06%
11/2/2022,21800,"22,400.00",22450.00,"21,800.00",3.54M,-2.90%
11/1/2022,22450,"22,500.00",23000.00,"22,350.00",3.36M,0.22%
10/31/2022,22400,"22,350.00",22500.00,"21,650.00",3.75M,0.45%
10/28/2022,22300,"22,400.00",22550.00,"22,050.00",3.55M,1.13%
10/27/2022,22050,"20,700.00",22050.00,"20,500.00",4.85M,6.78%
10/26/2022,20650,"20,600.00",20900.00,"20,200.00",2.17M,1.23%
10/25/2022,20400,"19,700.00",20850.00,"19,150.00",4.93M,4.62%
10/24/2022,19500,"20,450.00",20500.00,"19,200.00",2.80M,-4.41%
10/21/2022,20400,"21,350.00",21350.00,"20,250.00",3.39M,-4.45%
10/20/2022,21350,"21,100.00",21500.00,"20,700.00",4.02M,1.18%
10/19/2022,21100,"21,600.00",21600.00,"21,000.00",1.45M,-1.40%
10/18/2022,21400,"21,300.00",21500.00,"21,100.00",2.77M,2.15%
10/17/2022,20950,"20,300.00",21000.00,"20,250.00",3.76M,0.48%
10/14/2022,20850,"20,500.00",20900.00,"20,200.00",3.14M,4.51%
10/13/2022,19950,"18,700.00",19950.00,"18,500.00",3.90M,6.68%
10/12/2022,18700,"17,900.00",18700.00,"17,800.00",3.37M,6.86%
10/11/2022,17500,"18,700.00",18700.00,"17,450.00",6.43M,-6.42%
10/10/2022,18700,"18,200.00",19100.00,"18,200.00",6.47M,0.27%
10/7/2022,18650,"19,550.00",19900.00,"18,600.00",8.49M,-6.75%
10/6/2022,20000,"20,850.00",21200.00,"20,000.00",2.85M,-3.85%
10/5/2022,20800,"21,100.00",21450.00,"20,800.00",3.26M,-0.95%
10/4/2022,21000,"21,700.00",21950.00,"21,000.00",3.47M,-2.78%
10/3/2022,21600,"22,050.00",22300.00,"21,300.00",3.66M,-2.70%
9/30/2022,22200,"22,000.00",22450.00,"21,850.00",4.22M,0.91%
9/29/2022,22000,"22,150.00",22150.00,"21,900.00",3.86M,0.00%
9/28/2022,22000,"22,050.00",22250.00,"21,950.00",2.51M,-1.79%
9/27/2022,22400,"22,200.00",22450.00,"22,100.00",1.47M,0.90%
9/26/2022,22200,"22,400.00",22500.00,"21,800.00",4.55M,-1.77%
9/23/2022,22600,"22,650.00",22950.00,"22,600.00",1.47M,-0.88%
9/22/2022,22800,"22,500.00",22800.00,"22,500.00",1.83M,0.88%
9/21/2022,22600,"22,850.00",22850.00,"22,600.00",1.29M,-1.31%
9/20/2022,22900,"22,900.00",22950.00,"22,600.00",1.91M,0.22%
9/19/2022,22850,"23,150.00",23200.00,"22,700.00",2.56M,-1.30%
9/16/2022,23150,"23,500.00",23600.00,"23,100.00",2.12M,-1.70%
9/15/2022,23550,"23,600.00",23600.00,"23,450.00",1.59M,0.21%
9/14/2022,23500,"23,500.00",23600.00,"23,350.00",2.10M,-1.26%
9/13/2022,23800,"23,900.00",24000.00,"23,600.00",1.47M,0.21%
9/12/2022,23750,"24,000.00",24200.00,"23,750.00",1.39M,-1.04%
9/9/2022,24000,"24,200.00",24200.00,"23,750.00",2.23M,0.00%
9/8/2022,24000,"24,400.00",24450.00,"24,000.00",2.08M,-1.23%
9/7/2022,24300,"24,500.00",24600.00,"24,300.00",3.21M,-1.42%
9/6/2022,24650,"24,500.00",24700.00,"24,450.00",2.41M,0.61%
9/5/2022,24500,"24,550.00",24750.00,"24,450.00",2.31M,-0.61%
8/31/2022,24650,"24,550.00",24750.00,"24,550.00",1.97M,0.41%
8/30/2022,24550,"24,600.00",24850.00,"24,550.00",2.02M,0.00%
8/29/2022,24550,"24,450.00",24700.00,"24,300.00",3.22M,-1.01%
8/26/2022,24800,"25,100.00",25300.00,"24,750.00",3.88M,-0.80%
8/25/2022,25000,"24,850.00",25000.00,"24,750.00",3.63M,0.60%
8/24/2022,24850,"24,700.00",24900.00,"24,650.00",2.70M,0.20%
8/23/2022,24800,"24,350.00",24800.00,"24,200.00",2.39M,0.61%
8/22/2022,24650,"24,800.00",24800.00,"24,600.00",2.24M,-0.80%
8/19/2022,24850,"25,150.00",25150.00,"24,800.00",1.91M,-1.19%
8/18/2022,25150,"24,950.00",25250.00,"24,800.00",5.98M,0.80%
8/17/2022,24950,"24,950.00",25000.00,"24,850.00",3.35M,0.40%
8/16/2022,24850,"24,900.00",24950.00,"24,650.00",3.23M,-0.40%
8/15/2022,24950,"24,900.00",25150.00,"24,800.00",3.15M,0.60%
8/12/2022,24800,"24,700.00",24850.00,"24,600.00",1.46M,0.20%
8/11/2022,24750,"25,000.00",25100.00,"24,700.00",3.44M,-0.40%
8/10/2022,24850,"24,950.00",25050.00,"24,750.00",1.99M,-0.40%
8/9/2022,24950,"24,900.00",25000.00,"24,700.00",3.55M,0.81%
8/8/2022,24750,"24,800.00",25000.00,"24,650.00",3.20M,-0.40%
8/5/2022,24850,"25,000.00",25000.00,"24,500.00",3.27M,-0.60%
8/4/2022,25000,"25,000.00",25250.00,"24,900.00",4.39M,0.20%
8/3/2022,24950,"25,000.00",25050.00,"24,700.00",6.08M,0.20%
8/2/2022,24900,"25,000.00",25050.00,"24,700.00",3.39M,-0.40%
8/1/2022,25000,"24,650.00",25000.00,"24,500.00",4.46M,1.63%
7/29/2022,24600,"24,550.00",24700.00,"24,450.00",3.82M,0.61%
