"Date","Price","Open","High","Low","Vol.","Change %"
"07/12/2023","228.88","229.22","230.55","228.13","95.47K","-0.15%"
"07/11/2023","229.22","228.33","230.54","228.04","111.72K","0.37%"
"07/10/2023","228.37","225.82","228.78","225.81","120.40K","1.13%"
"07/07/2023","225.82","225.07","225.82","222.93","81.14K","0.33%"
"07/06/2023","225.08","227.84","228.09","223.81","109.12K","-1.21%"
"07/05/2023","227.84","228.76","230.12","227.63","90.33K","-0.40%"
"07/04/2023","228.76","226.52","228.79","226.35","108.29K","0.95%"
"07/03/2023","226.60","227.32","228.35","225.80","74.97K","-0.32%"
"06/30/2023","227.32","226.49","228.00","224.40","63.93K","-0.07%"
"06/29/2023","227.48","230.22","230.60","227.48","94.20K","-1.20%"
"06/28/2023","230.25","230.85","231.53","229.03","77.79K","-0.25%"
"06/27/2023","230.82","231.01","232.00","229.44","68.20K","-0.08%"
"06/26/2023","231.01","231.54","232.09","228.03","114.65K","-0.23%"
"06/23/2023","231.54","231.91","233.30","230.83","122.05K","-0.16%"
"06/22/2023","231.91","231.81","233.39","230.81","107.16K","0.06%"
"06/21/2023","231.77","228.77","231.77","228.66","100.62K","1.31%"
"06/20/2023","228.77","226.52","228.79","226.10","77.08K","0.99%"
"06/19/2023","226.52","228.37","229.02","226.31","127.55K","-0.84%"
"06/16/2023","228.44","229.53","232.13","228.44","135.52K","-0.47%"
"06/15/2023","229.53","228.92","229.54","227.76","89.33K","0.27%"
"06/14/2023","228.91","230.25","232.68","228.68","117.25K","-0.58%"
"06/13/2023","230.25","229.37","231.08","229.08","118.08K","0.38%"
"06/12/2023","229.37","227.60","229.38","226.37","104.84K","0.78%"
"06/09/2023","227.60","226.80","227.85","224.68","117.91K","0.36%"
"06/08/2023","226.78","230.34","231.62","226.78","150.19K","-1.54%"
"06/07/2023","230.33","228.73","230.51","228.54","114.02K","0.70%"
"06/06/2023","228.72","226.56","228.73","225.77","130.50K","0.95%"
"06/05/2023","226.56","226.03","229.17","225.97","107.23K","0.23%"
"06/02/2023","226.03","223.97","227.71","223.95","126.96K","0.92%"
"06/01/2023","223.97","222.90","225.11","222.39","118.00K","0.52%"
"05/31/2023","222.81","221.46","223.90","221.38","130.41K","0.67%"
"05/30/2023","221.33","220.31","222.05","219.79","111.92K","0.46%"
"05/29/2023","220.31","217.75","220.57","217.75","127.79K","1.23%"
"05/26/2023","217.64","216.78","217.75","216.71","79.67K","0.40%"
"05/25/2023","216.78","216.07","217.11","215.04","81.54K","0.38%"
"05/24/2023","215.96","215.79","217.28","215.68","90.66K","0.08%"
"05/23/2023","215.79","216.01","217.34","214.55","106.76K","-0.05%"
"05/22/2023","215.90","213.97","216.14","213.91","82.28K","0.93%"
"05/19/2023","213.91","213.01","214.92","212.30","102.58K","0.42%"
"05/18/2023","213.01","212.94","214.47","212.79","105.92K","0.07%"
"05/17/2023","212.86","214.69","215.79","212.70","118.55K","-0.82%"
"05/16/2023","214.62","213.55","216.12","213.55","93.25K","0.14%"
"05/15/2023","214.33","215.10","217.40","214.33","114.77K","-0.36%"
"05/12/2023","215.10","214.46","215.11","213.54","117.05K","0.32%"
"05/11/2023","214.41","213.94","215.82","213.94","118.74K","0.24%"
"05/10/2023","213.89","211.90","214.27","211.24","117.53K","0.92%"
"05/09/2023","211.95","210.98","212.20","210.75","77.37K","0.49%"
"05/08/2023","210.92","207.74","211.18","207.74","111.60K","1.50%"
"05/05/2023","207.80","207.22","209.29","205.02","70.61K","-0.17%"
"05/04/2023","208.15","207.44","208.70","206.88","85.44K","0.32%"
"04/28/2023","207.48","205.62","207.63","205.52","71.36K","0.79%"
"04/27/2023","205.86","205.75","207.47","205.40","66.71K","0.01%"
"04/26/2023","205.84","204.59","205.84","203.62","62.72K","0.56%"
"04/25/2023","204.69","206.75","207.70","204.34","85.41K","-1.00%"
"04/24/2023","206.76","206.80","208.19","206.13","59.01K","-0.08%"
"04/21/2023","206.92","206.61","208.51","206.16","93.02K","0.15%"
"04/20/2023","206.61","205.70","207.64","205.37","65.19K","0.37%"
"04/19/2023","205.85","208.25","208.93","205.71","61.62K","-1.15%"
"04/18/2023","208.25","206.45","208.25","206.01","74.31K","0.78%"
"04/17/2023","206.63","207.25","207.51","205.80","55.55K","-0.30%"
"04/14/2023","207.25","209.63","210.84","207.25","109.45K","-1.23%"
"04/13/2023","209.84","212.06","212.69","209.52","84.78K","-0.99%"
"04/12/2023","211.94","212.34","213.49","211.40","93.05K","-0.19%"
"04/11/2023","212.34","212.00","212.34","208.81","112.22K","0.16%"
"04/10/2023","212.00","211.72","214.76","210.53","154.23K","0.19%"
"04/07/2023","211.60","211.43","212.81","209.46","103.72K","0.08%"
"04/06/2023","211.43","212.58","215.42","211.42","149.19K","-0.54%"
"04/05/2023","212.58","210.58","213.18","210.58","118.13K","0.88%"
"04/04/2023","210.73","210.47","211.70","209.80","92.33K","0.12%"
"04/03/2023","210.48","207.50","211.19","207.50","94.58K","1.44%"
"03/31/2023","207.50","205.95","207.52","204.97","78.32K","0.75%"
"03/30/2023","205.95","205.59","207.53","205.59","69.67K","0.18%"
"03/29/2023","205.59","205.76","206.46","204.14","51.76K","-0.08%"
"03/28/2023","205.76","206.74","207.94","204.93","69.18K","-0.44%"
"03/27/2023","206.67","205.83","206.67","205.14","63.30K","0.46%"
"03/24/2023","205.72","203.32","206.47","203.32","66.19K","1.18%"
"03/23/2023","203.32","203.96","204.17","200.54","48.38K","-0.31%"
"03/22/2023","203.96","203.10","205.19","203.10","42.96K","0.42%"
"03/21/2023","203.11","201.26","203.17","201.17","36.07K","0.74%"
"03/20/2023","201.62","204.35","205.22","201.62","54.53K","-1.39%"
"03/17/2023","204.47","204.19","206.57","203.26","43.74K","0.14%"
"03/16/2023","204.19","206.89","207.11","203.63","48.30K","-1.36%"
"03/15/2023","207.01","202.55","207.99","202.55","80.29K","2.20%"
"03/14/2023","202.55","205.85","206.57","201.50","75.56K","-1.60%"
"03/13/2023","205.85","207.86","207.86","205.70","50.57K","-0.97%"
"03/10/2023","207.86","209.03","209.14","206.96","65.59K","-0.56%"
"03/09/2023","209.03","208.68","209.90","207.05","55.08K","0.17%"
"03/08/2023","208.68","207.44","208.69","205.91","57.76K","0.57%"
"03/07/2023","207.50","205.19","207.94","203.31","43.28K","0.46%"
"03/06/2023","206.56","204.89","208.45","204.83","50.79K","0.82%"
"03/03/2023","204.89","206.14","207.68","204.15","62.50K","-0.61%"
